h2_um,eta2_Pas,T_abs
21.2929,4.641589,0.05801384
21.7879,4.641589,0.05474141
22.2828,4.641589,0.05164656
22.7778,4.641589,0.04872149
23.2727,4.641589,0.04595837
23.7677,4.641589,0.04334942
24.2626,4.641589,0.04088696
24.7576,4.641589,0.03856349
25.2525,4.641589,0.03637170
25.7475,4.641589,0.03430450
26.2424,4.641589,0.03235509
26.7374,4.641589,0.03051694
27.2323,4.641589,0.02878381
27.7273,4.641589,0.02714975
28.2222,4.641589,0.02560911
28.7172,4.641589,0.02415654
29.2121,4.641589,0.02278697
29.7071,4.641589,0.02149562
30.2020,4.641589,0.02027795
30.6970,4.641589,0.01912971
31.1919,4.641589,0.01804689
31.6869,4.641589,0.01702570
32.1818,4.641589,0.01606259
32.6768,4.641589,0.01515420
33.1717,4.641589,0.01429738
33.6667,4.641589,0.01348917
34.1616,4.641589,0.01272678
34.6566,4.641589,0.01200759
35.1515,4.641589,0.01132911
35.6465,4.641589,0.01068904
36.1414,4.641589,0.01008517
36.6364,4.641589,0.00951545
37.1313,4.641589,0.00897794
37.6263,4.641589,0.00847081
38.1212,4.641589,0.00799233
38.6162,4.641589,0.00754088
39.1111,4.641589,0.00711493
39.6061,4.641589,0.00671303
40.1010,4.641589,0.00633384
40.5960,4.641589,0.00597606
41.0909,4.641589,0.00563848
41.5859,4.641589,0.00531997
42.0808,4.641589,0.00501944
42.5758,4.641589,0.00473588
43.0707,4.641589,0.00446834
43.5657,4.641589,0.00421591
44.0606,4.641589,0.00397773
44.5556,4.641589,0.00375301
45.0505,4.641589,0.00354098
45.5455,4.641589,0.00334092
46.0404,4.641589,0.00315217
46.5354,4.641589,0.00297408
47.0303,4.641589,0.00280605
47.5253,4.641589,0.00264751
48.0202,4.641589,0.00249792
48.5152,4.641589,0.00235679
49.0101,4.641589,0.00222363
49.5051,4.641589,0.00209800
50.0000,4.641589,0.00197946
1.0000,4.977024,1.14090227
1.4949,4.977024,0.93959784
1.9899,4.977024,0.79215059
2.4848,4.977024,0.68225646
2.9798,4.977024,0.59820257
3.4747,4.977024,0.53224548
3.9697,4.977024,0.47928208
4.4646,4.977024,0.43588422
4.9596,4.977024,0.39969054
5.4545,4.977024,0.36903266
5.9495,4.977024,0.34270324
6.4444,4.977024,0.31980941
6.9394,4.977024,0.29967781
7.4343,4.977024,0.28179174
7.9293,4.977024,0.26574866
8.4242,4.977024,0.25123081
8.9192,4.977024,0.23798461
9.4141,4.977024,0.22580585
9.9091,4.977024,0.21452897
10.4040,4.977024,0.20401918
10.8990,4.977024,0.19416650
11.3939,4.977024,0.18488121
11.8889,4.977024,0.17609030
12.3838,4.977024,0.16773471
12.8788,4.977024,0.15976697
13.3737,4.977024,0.15214932
13.8687,4.977024,0.14485202
14.3636,4.977024,0.13785196
14.8586,4.977024,0.13113138
15.3535,4.977024,0.12467676
15.8485,4.977024,0.11847782
16.3434,4.977024,0.11252672
16.8384,4.977024,0.10681731
17.3333,4.977024,0.10134449
17.8283,4.977024,0.09610379
18.3232,4.977024,0.09109093
18.8182,4.977024,0.08630161
19.3131,4.977024,0.08173122
19.8081,4.977024,0.07737481
20.3030,4.977024,0.07322701
20.7980,4.977024,0.06928200
21.2929,4.977024,0.06553353
21.7879,4.977024,0.06197502
22.2828,4.977024,0.05859959
22.7778,4.977024,0.05540013
23.2727,4.977024,0.05236940
23.7677,4.977024,0.04950009
24.2626,4.977024,0.04678488
24.7576,4.977024,0.04421651
25.2525,4.977024,0.04178785
25.7475,4.977024,0.03949190
26.2424,4.977024,0.03732189
26.7374,4.977024,0.03527123
27.2323,4.977024,0.03333359
27.7273,4.977024,0.03150291
28.2222,4.977024,0.02977336
28.7172,4.977024,0.02813942
29.2121,4.977024,0.02659579
29.7071,4.977024,0.02513748
30.2020,4.977024,0.02375973
30.6970,4.977024,0.02245806
31.1919,4.977024,0.02122820
31.6869,4.977024,0.02006614
32.1818,4.977024,0.01896810
32.6768,4.977024,0.01793048
33.1717,4.977024,0.01694992
33.6667,4.977024,0.01602324
34.1616,4.977024,0.01514742
34.6566,4.977024,0.01431965
35.1515,4.977024,0.01353726
35.6465,4.977024,0.01279772
36.1414,4.977024,0.01209867
36.6364,4.977024,0.01143788
37.1313,4.977024,0.01081323
37.6263,4.977024,0.01022273
38.1212,4.977024,0.00966450
38.6162,4.977024,0.00913678
39.1111,4.977024,0.00863788
39.6061,4.977024,0.00816623
40.1010,4.977024,0.00772033
40.5960,4.977024,0.00729878
41.0909,4.977024,0.00690025
41.5859,4.977024,0.00652347
42.0808,4.977024,0.00616726
42.5758,4.977024,0.00583049
43.0707,4.977024,0.00551211
43.5657,4.977024,0.00521111
44.0606,4.977024,0.00492654
44.5556,4.977024,0.00465750
45.0505,4.977024,0.00440315
45.5455,4.977024,0.00416269
46.0404,4.977024,0.00393536
46.5354,4.977024,0.00372044
47.0303,4.977024,0.00351725
47.5253,4.977024,0.00332516
48.0202,4.977024,0.00314355
48.5152,4.977024,0.00297187
49.0101,4.977024,0.00280956
49.5051,4.977024,0.00265611
50.0000,4.977024,0.00251104
1.0000,5.336699,1.17375589
1.4949,5.336699,0.97614091
1.9899,5.336699,0.82847309
2.4848,5.336699,0.71686708
2.9798,5.336699,0.63066017
3.4747,5.336699,0.56253258
3.9697,5.336699,0.50754037
4.4646,5.336699,0.46230460
4.9596,5.336699,0.42446828
5.4545,5.336699,0.39235008
5.9495,5.336699,0.36472424
6.4444,5.336699,0.34067885
6.9394,5.336699,0.31952282
7.4343,5.336699,0.30072366
7.9293,5.336699,0.28386502
8.4242,5.336699,0.26861708
8.9192,5.336699,0.25471571
9.4141,5.336699,0.24194741
9.9091,5.336699,0.23013835
10.4040,5.336699,0.21914623
10.8990,5.336699,0.20885424
11.3939,5.336699,0.19916636
11.8889,5.336699,0.19000375
12.3838,5.336699,0.18130191
12.8788,5.336699,0.17300839
13.3737,5.336699,0.16508080
13.8687,5.336699,0.15748529
14.3636,5.336699,0.15019507
14.8586,5.336699,0.14318922
15.3535,5.336699,0.13645158
15.8485,5.336699,0.12996981
16.3434,5.336699,0.12373451
16.8384,5.336699,0.11773847
17.3333,5.336699,0.11197605
17.8283,5.336699,0.10644264
18.3232,5.336699,0.10113417
18.8182,5.336699,0.09604684
19.3131,5.336699,0.09117678
19.8081,5.336699,0.08651993
20.3030,5.336699,0.08207188
20.7980,5.336699,0.07782783
21.2929,5.336699,0.07378257
21.7879,5.336699,0.06993047
22.2828,5.336699,0.06626556
22.7778,5.336699,0.06278154
23.2727,5.336699,0.05947189
23.7677,5.336699,0.05632990
24.2626,5.336699,0.05334877
24.7576,5.336699,0.05052164
25.2525,5.336699,0.04784167
25.7475,5.336699,0.04530211
26.2424,5.336699,0.04289629
26.7374,5.336699,0.04061771
27.2323,5.336699,0.03846005
27.7273,5.336699,0.03641719
28.2222,5.336699,0.03448322
28.7172,5.336699,0.03265248
29.2121,5.336699,0.03091953
29.7071,5.336699,0.02927920
30.2020,5.336699,0.02772654
30.6970,5.336699,0.02625685
31.1919,5.336699,0.02486566
31.6869,5.336699,0.02354873
32.1818,5.336699,0.02230206
32.6768,5.336699,0.02112184
33.1717,5.336699,0.02000448
33.6667,5.336699,0.01894659
34.1616,5.336699,0.01794494
34.6566,5.336699,0.01699650
35.1515,5.336699,0.01609841
35.6465,5.336699,0.01524795
36.1414,5.336699,0.01444258
36.6364,5.336699,0.01367986
37.1313,5.336699,0.01295752
37.6263,5.336699,0.01227340
38.1212,5.336699,0.01162545
38.6162,5.336699,0.01101176
39.1111,5.336699,0.01043050
39.6061,5.336699,0.00987994
40.1010,5.336699,0.00935846
40.5960,5.336699,0.00886451
41.0909,5.336699,0.00839664
41.5859,5.336699,0.00795346
42.0808,5.336699,0.00753367
42.5758,5.336699,0.00713604
43.0707,5.336699,0.00675938
43.5657,5.336699,0.00640261
44.0606,5.336699,0.00606465
44.5556,5.336699,0.00574454
45.0505,5.336699,0.00544131
45.5455,5.336699,0.00515408
46.0404,5.336699,0.00488201
46.5354,5.336699,0.00462430
47.0303,5.336699,0.00438019
47.5253,5.336699,0.00414896
48.0202,5.336699,0.00392993
48.5152,5.336699,0.00372247
49.0101,5.336699,0.00352595
49.5051,5.336699,0.00333981
50.0000,5.336699,0.00316349
1.0000,5.722368,1.20557028
1.4949,5.722368,1.01236090
1.9899,5.722368,0.86507681
2.4848,5.722368,0.75215741
2.9798,5.722368,0.66403659
3.4747,5.722368,0.59387282
3.9697,5.722368,0.53692042
4.4646,5.722368,0.48987479
4.9596,5.722368,0.45039893
5.4545,5.722368,0.41680829
5.9495,5.722368,0.38786473
6.4444,5.722368,0.36264109
6.9394,5.722368,0.34043101
7.4343,5.722368,0.32068781
7.9293,5.722368,0.30298234
8.4242,5.722368,0.28697346
8.9192,5.722368,0.27238701
9.4141,5.722368,0.25900058
9.9091,5.722368,0.24663235
10.4040,5.722368,0.23513285
10.8990,5.722368,0.22437864
11.3939,5.722368,0.21426761
11.8889,5.722368,0.20471528
12.3838,5.722368,0.19565187
12.8788,5.722368,0.18701996
13.3737,5.722368,0.17877263
13.8687,5.722368,0.17087180
14.3636,5.722368,0.16328687
14.8586,5.722368,0.15599354
15.3535,5.722368,0.14897275
15.8485,5.722368,0.14220969
16.3434,5.722368,0.13569301
16.8384,5.722368,0.12941405
17.3333,5.722368,0.12336617
17.8283,5.722368,0.11754417
18.3232,5.722368,0.11194384
18.8182,5.722368,0.10656152
19.3131,5.722368,0.10139380
19.8081,5.722368,0.09643726
20.3030,5.722368,0.09168833
20.7980,5.722368,0.08714311
21.2929,5.722368,0.08279735
21.7879,5.722368,0.07864642
22.2828,5.722368,0.07468528
22.7778,5.722368,0.07090853
23.2727,5.722368,0.06731047
23.7677,5.722368,0.06388514
24.2626,5.722368,0.06062635
24.7576,5.722368,0.05752779
25.2525,5.722368,0.05458309
25.7475,5.722368,0.05178582
26.2424,5.722368,0.04912959
26.7374,5.722368,0.04660809
27.2323,5.722368,0.04421511
27.7273,5.722368,0.04194458
28.2222,5.722368,0.03979060
28.7172,5.722368,0.03774745
29.2121,5.722368,0.03580962
29.7071,5.722368,0.03397180
30.2020,5.722368,0.03222890
30.6970,5.722368,0.03057606
31.1919,5.722368,0.02900863
31.6869,5.722368,0.02752217
32.1818,5.722368,0.02611249
32.6768,5.722368,0.02477556
33.1717,5.722368,0.02350760
33.6667,5.722368,0.02230499
34.1616,5.722368,0.02116431
34.6566,5.722368,0.02008233
35.1515,5.722368,0.01905597
35.6465,5.722368,0.01808234
36.1414,5.722368,0.01715869
36.6364,5.722368,0.01628241
37.1313,5.722368,0.01545104
37.6263,5.722368,0.01466226
38.1212,5.722368,0.01391385
38.6162,5.722368,0.01320373
39.1111,5.722368,0.01252991
39.6061,5.722368,0.01189054
40.1010,5.722368,0.01128383
40.5960,5.722368,0.01070811
41.0909,5.722368,0.01016178
41.5859,5.722368,0.00964334
42.0808,5.722368,0.00915136
42.5758,5.722368,0.00868448
43.0707,5.722368,0.00824142
43.5657,5.722368,0.00782096
44.0606,5.722368,0.00742195
44.5556,5.722368,0.00704329
45.0505,5.722368,0.00668394
45.5455,5.722368,0.00634292
46.0404,5.722368,0.00601930
46.5354,5.722368,0.00571218
47.0303,5.722368,0.00542073
47.5253,5.722368,0.00514414
48.0202,5.722368,0.00488166
48.5152,5.722368,0.00463257
49.0101,5.722368,0.00439618
49.5051,5.722368,0.00417186
50.0000,5.722368,0.00395898
1.0000,6.135907,1.23626301
1.4949,6.135907,1.04811008
1.9899,6.135907,0.90181631
2.4848,6.135907,0.78801066
2.9798,6.135907,0.69824766
3.4747,6.135907,0.62621071
3.9697,6.135907,0.56738984
4.4646,6.135907,0.51858034
4.9596,6.135907,0.47748179
5.4545,6.135907,0.44241704
5.9495,6.135907,0.41214237
6.4444,6.135907,0.38571984
6.9394,6.135907,0.36243069
7.4343,6.135907,0.34171592
7.9293,6.135907,0.32313492
8.4242,6.135907,0.30633610
8.9192,6.135907,0.29103590
9.4141,6.135907,0.27700348
9.9091,6.135907,0.26404944
10.4040,6.135907,0.25201738
10.8990,6.135907,0.24077758
11.3939,6.135907,0.23022206
11.8889,6.135907,0.22026089
12.3838,6.135907,0.21081917
12.8788,6.135907,0.20183472
13.3737,6.135907,0.19325608
13.8687,6.135907,0.18504100
14.3636,6.135907,0.17715502
14.8586,6.135907,0.16957032
15.3535,6.135907,0.16226470
15.8485,6.135907,0.15522065
16.3434,6.135907,0.14842454
16.8384,6.135907,0.14186585
17.3333,6.135907,0.13553654
17.8283,6.135907,0.12943046
18.3232,6.135907,0.12354280
18.8182,6.135907,0.11786971
19.3131,6.135907,0.11240788
19.8081,6.135907,0.10715427
20.3030,6.135907,0.10210589
20.7980,6.135907,0.09725959
21.2929,6.135907,0.09261199
21.7879,6.135907,0.08815934
22.2828,6.135907,0.08389756
22.7778,6.135907,0.07982217
23.2727,6.135907,0.07592835
23.7677,6.135907,0.07221095
24.2626,6.135907,0.06866455
24.7576,6.135907,0.06528350
25.2525,6.135907,0.06206199
25.7475,6.135907,0.05899408
26.2424,6.135907,0.05607379
26.7374,6.135907,0.05329512
27.2323,6.135907,0.05065208
27.7273,6.135907,0.04813877
28.2222,6.135907,0.04574940
28.7172,6.135907,0.04347829
29.2121,6.135907,0.04131993
29.7071,6.135907,0.03926895
30.2020,6.135907,0.03732019
30.6970,6.135907,0.03546867
31.1919,6.135907,0.03370960
31.6869,6.135907,0.03203842
32.1818,6.135907,0.03045072
32.6768,6.135907,0.02894233
33.1717,6.135907,0.02750926
33.6667,6.135907,0.02614771
34.1616,6.135907,0.02485406
34.6566,6.135907,0.02362489
35.1515,6.135907,0.02245693
35.6465,6.135907,0.02134708
36.1414,6.135907,0.02029241
36.6364,6.135907,0.01929013
37.1313,6.135907,0.01833761
37.6263,6.135907,0.01743232
38.1212,6.135907,0.01657190
38.6162,6.135907,0.01575410
39.1111,6.135907,0.01497677
39.6061,6.135907,0.01423790
40.1010,6.135907,0.01353555
40.5960,6.135907,0.01286791
41.0909,6.135907,0.01223326
41.5859,6.135907,0.01162994
42.0808,6.135907,0.01105640
42.5758,6.135907,0.01051116
43.0707,6.135907,0.00999282
43.5657,6.135907,0.00950005
44.0606,6.135907,0.00903159
44.5556,6.135907,0.00858622
45.0505,6.135907,0.00816282
45.5455,6.135907,0.00776029
46.0404,6.135907,0.00737760
46.5354,6.135907,0.00701378
47.0303,6.135907,0.00666790
47.5253,6.135907,0.00633907
48.0202,6.135907,0.00602645
48.5152,6.135907,0.00572924
49.0101,6.135907,0.00544668
49.5051,6.135907,0.00517806
50.0000,6.135907,0.00492268
1.0000,6.579332,1.26576740
1.4949,6.579332,1.08324724
1.9899,6.579332,0.93854137
2.4848,6.579332,0.82429895
2.9798,6.579332,0.73319586
3.4747,6.579332,0.65947743
3.9697,6.579332,0.59890399
4.4646,6.579332,0.54839602
4.9596,6.579332,0.50570685
5.4545,6.579332,0.46917817
5.9495,6.579332,0.43756825
6.4444,6.579332,0.40993332
6.9394,6.579332,0.38554558
7.4343,6.579332,0.36383602
7.9293,6.579332,0.34435405
8.4242,6.579332,0.32673875
8.9192,6.579332,0.31069794
9.4141,6.579332,0.29599294
9.9091,6.579332,0.28242718
10.4040,6.579332,0.26983776
10.8990,6.579332,0.25808892
11.3939,6.579332,0.24706712
11.8889,6.579332,0.23667723
12.3838,6.579332,0.22683944
12.8788,6.579332,0.21748694
13.3737,6.579332,0.20856392
13.8687,6.579332,0.20002400
14.3636,6.579332,0.19182887
14.8586,6.579332,0.18394715
15.3535,6.579332,0.17635340
15.8485,6.579332,0.16902719
16.3434,6.579332,0.16195236
16.8384,6.579332,0.15511624
17.3333,6.579332,0.14850905
17.8283,6.579332,0.14212327
18.3232,6.579332,0.13595316
18.8182,6.579332,0.12999427
19.3131,6.579332,0.12424303
19.8081,6.579332,0.11869648
20.3030,6.579332,0.11335191
20.7980,6.579332,0.10820670
21.2929,6.579332,0.10325812
21.7879,6.579332,0.09850323
22.2828,6.579332,0.09393880
22.7778,6.579332,0.08956126
23.2727,6.579332,0.08536666
23.7677,6.579332,0.08135073
24.2626,6.579332,0.07750886
24.7576,6.579332,0.07383617
25.2525,6.579332,0.07032753
25.7475,6.579332,0.06697761
26.2424,6.579332,0.06378094
26.7374,6.579332,0.06073196
27.2323,6.579332,0.05782504
27.7273,6.579332,0.05505458
28.2222,6.579332,0.05241498
28.7172,6.579332,0.04990073
29.2121,6.579332,0.04750638
29.7071,6.579332,0.04522663
30.2020,6.579332,0.04305630
30.6970,6.579332,0.04099038
31.1919,6.579332,0.03902400
31.6869,6.579332,0.03715247
32.1818,6.579332,0.03537130
32.6768,6.579332,0.03367615
33.1717,6.579332,0.03206288
33.6667,6.579332,0.03052752
34.1616,6.579332,0.02906628
34.6566,6.579332,0.02767556
35.1515,6.579332,0.02635191
35.6465,6.579332,0.02509204
36.1414,6.579332,0.02389284
36.6364,6.579332,0.02275134
37.1313,6.579332,0.02166473
37.6263,6.579332,0.02063031
38.1212,6.579332,0.01964554
38.6162,6.579332,0.01870801
39.1111,6.579332,0.01781541
39.6061,6.579332,0.01696555
40.1010,6.579332,0.01615638
40.5960,6.579332,0.01538590
41.0909,6.579332,0.01465226
41.5859,6.579332,0.01395368
42.0808,6.579332,0.01328846
42.5758,6.579332,0.01265499
43.0707,6.579332,0.01205176
43.5657,6.579332,0.01147731
44.0606,6.579332,0.01093025
44.5556,6.579332,0.01040929
45.0505,6.579332,0.00991316
45.5455,6.579332,0.00944068
46.0404,6.579332,0.00899072
46.5354,6.579332,0.00856220
47.0303,6.579332,0.00815410
47.5253,6.579332,0.00776545
48.0202,6.579332,0.00739532
48.5152,6.579332,0.00704283
49.0101,6.579332,0.00670713
49.5051,6.579332,0.00638742
50.0000,6.579332,0.00608296
1.0000,7.054802,1.29403262
1.4949,7.054802,1.11764020
1.9899,7.054802,0.97509973
2.4848,7.054802,0.86088498
2.9798,7.054802,0.76877091
3.4747,7.054802,0.69359067
3.9697,7.054802,0.63140532
4.4646,7.054802,0.57928485
4.9596,7.054802,0.53505378
5.4545,7.054802,0.49708461
5.9495,7.054802,0.46414576
6.4444,7.054802,0.43529321
6.9394,7.054802,0.40979393
7.4343,7.054802,0.38707148
7.9293,7.054802,0.36666717
8.4242,7.054802,0.34821202
8.9192,7.054802,0.33140617
9.4141,7.054802,0.31600378
9.9091,7.054802,0.30180169
10.4040,7.054802,0.28863088
10.8990,7.054802,0.27634993
11.3939,7.054802,0.26484007
11.8889,7.054802,0.25400119
12.3838,7.054802,0.24374885
12.8788,7.054802,0.23401180
13.3737,7.054802,0.22473006
13.8687,7.054802,0.21585323
14.3636,7.054802,0.20733926
14.8586,7.054802,0.19915320
15.3535,7.054802,0.19126633
15.8485,7.054802,0.18365521
16.3434,7.054802,0.17630096
16.8384,7.054802,0.16918853
17.3333,7.054802,0.16230611
17.8283,7.054802,0.15564452
18.3232,7.054802,0.14919671
18.8182,7.054802,0.14295727
19.3131,7.054802,0.13692204
19.8081,7.054802,0.13108776
20.3030,7.054802,0.12545171
20.7980,7.054802,0.12001151
21.2929,7.054802,0.11476487
21.7879,7.054802,0.10970946
22.2828,7.054802,0.10484275
22.7778,7.054802,0.10016197
23.2727,7.054802,0.09566404
23.7677,7.054802,0.09134553
24.2626,7.054802,0.08720269
24.7576,7.054802,0.08323145
25.2525,7.054802,0.07942743
25.7475,7.054802,0.07578602
26.2424,7.054802,0.07230236
26.7374,7.054802,0.06897145
27.2323,7.054802,0.06578816
27.7273,7.054802,0.06274727
28.2222,7.054802,0.05984352
28.7172,7.054802,0.05707164
29.2121,7.054802,0.05442640
29.7071,7.054802,0.05190264
30.2020,7.054802,0.04949525
30.6970,7.054802,0.04719926
31.1919,7.054802,0.04500981
31.6869,7.054802,0.04292217
32.1818,7.054802,0.04093177
32.6768,7.054802,0.03903418
33.1717,7.054802,0.03722516
33.6667,7.054802,0.03550060
34.1616,7.054802,0.03385657
34.6566,7.054802,0.03228930
35.1515,7.054802,0.03079520
35.6465,7.054802,0.02937080
36.1414,7.054802,0.02801283
36.6364,7.054802,0.02671814
37.1313,7.054802,0.02548374
37.6263,7.054802,0.02430678
38.1212,7.054802,0.02318453
38.6162,7.054802,0.02211442
39.1111,7.054802,0.02109399
39.6061,7.054802,0.02012088
40.1010,7.054802,0.01919288
40.5960,7.054802,0.01830785
41.0909,7.054802,0.01746379
41.5859,7.054802,0.01665877
42.0808,7.054802,0.01589096
42.5758,7.054802,0.01515862
43.0707,7.054802,0.01446011
43.5657,7.054802,0.01379383
44.0606,7.054802,0.01315830
44.5556,7.054802,0.01255209
45.0505,7.054802,0.01197382
45.5455,7.054802,0.01142221
46.0404,7.054802,0.01089603
46.5354,7.054802,0.01039409
47.0303,7.054802,0.00991528
47.5253,7.054802,0.00945852
48.0202,7.054802,0.00902281
48.5152,7.054802,0.00860716
49.0101,7.054802,0.00821066
49.5051,7.054802,0.00783241
50.0000,7.054802,0.00747159
1.0000,7.564633,1.32102324
1.4949,7.564633,1.15116813
1.9899,7.564633,1.01133989
2.4848,7.564633,0.89762400
2.9798,7.564633,0.80485072
3.4747,7.564633,0.72845472
3.9697,7.564633,0.66482294
4.4646,7.564633,0.61119738
4.9596,7.564633,0.56549092
5.4545,7.564633,0.52611922
5.9495,7.564633,0.49186951
6.4444,7.564633,0.46180359
6.9394,7.564633,0.43518740
7.4343,7.564633,0.41144008
7.9293,7.564633,0.39009696
8.4242,7.564633,0.37078248
8.9192,7.564633,0.35319025
9.4141,7.564633,0.33706808
9.9091,7.564633,0.32220686
10.4040,7.564633,0.30843193
10.8990,7.564633,0.29559668
11.3939,7.564633,0.28357737
11.8889,7.564633,0.27226929
12.3838,7.564633,0.26158360
12.8788,7.564633,0.25144487
13.3737,7.564633,0.24178912
13.8687,7.564633,0.23256215
14.3636,7.564633,0.22371824
14.8586,7.564633,0.21521900
15.3535,7.564633,0.20703242
15.8485,7.564633,0.19913202
16.3434,7.564633,0.19149610
16.8384,7.564633,0.18410711
17.3333,7.564633,0.17695096
17.8283,7.564633,0.17001657
18.3232,7.564633,0.16329527
18.8182,7.564633,0.15678039
19.3131,7.564633,0.15046683
19.8081,7.564633,0.14435069
20.3030,7.564633,0.13842892
20.7980,7.564633,0.13269906
21.2929,7.564633,0.12715899
21.7879,7.564633,0.12180675
22.2828,7.564633,0.11664033
22.7778,7.564633,0.11165762
23.2727,7.564633,0.10685626
23.7677,7.564633,0.10223364
24.2626,7.564633,0.09778683
24.7576,7.564633,0.09351255
25.2525,7.564633,0.08940726
25.7475,7.564633,0.08546709
26.2424,7.564633,0.08168791
26.7374,7.564633,0.07806536
27.2323,7.564633,0.07459488
27.7273,7.564633,0.07127178
28.2222,7.564633,0.06809125
28.7172,7.564633,0.06504838
29.2121,7.564633,0.06213825
29.7071,7.564633,0.05935595
30.2020,7.564633,0.05669655
30.6970,7.564633,0.05415521
31.1919,7.564633,0.05172716
31.6869,7.564633,0.04940770
32.1818,7.564633,0.04719227
32.6768,7.564633,0.04507643
33.1717,7.564633,0.04305583
33.6667,7.564633,0.04112632
34.1616,7.564633,0.03928386
34.6566,7.564633,0.03752456
35.1515,7.564633,0.03584468
35.6465,7.564633,0.03424063
36.1414,7.564633,0.03270898
36.6364,7.564633,0.03124643
37.1313,7.564633,0.02984983
37.6263,7.564633,0.02851616
38.1212,7.564633,0.02724255
38.6162,7.564633,0.02602625
39.1111,7.564633,0.02486464
39.6061,7.564633,0.02375522
40.1010,7.564633,0.02269560
40.5960,7.564633,0.02168351
41.0909,7.564633,0.02071678
41.5859,7.564633,0.01979335
42.0808,7.564633,0.01891125
42.5758,7.564633,0.01806861
43.0707,7.564633,0.01726364
43.5657,7.564633,0.01649463
44.0606,7.564633,0.01575995
44.5556,7.564633,0.01505807
45.0505,7.564633,0.01438750
45.5455,7.564633,0.01374683
46.0404,7.564633,0.01313472
46.5354,7.564633,0.01254990
47.0303,7.564633,0.01199113
47.5253,7.564633,0.01145725
48.0202,7.564633,0.01094715
48.5152,7.564633,0.01045976
49.0101,7.564633,0.00999407
49.5051,7.564633,0.00954912
50.0000,7.564633,0.00912397
1.0000,8.111308,1.34671852
1.4949,8.111308,1.18372334
1.9899,8.111308,1.04711397
2.4848,8.111308,0.93436627
2.9798,8.111308,0.84130285
3.4747,8.111308,0.76396100
3.9697,8.111308,0.69907239
4.4646,8.111308,0.64407100
4.9596,8.111308,0.59697442
5.4545,8.111308,0.55625383
5.9495,8.111308,0.52072428
6.4444,8.111308,0.48945985
6.9394,8.111308,0.46173008
7.4343,8.111308,0.43695300
7.9293,8.111308,0.41466035
8.4242,8.111308,0.39447179
8.9192,8.111308,0.37607564
9.4141,8.111308,0.35921437
9.9091,8.111308,0.34367361
10.4040,8.111308,0.32927372
10.8990,8.111308,0.31586328
11.3939,8.111308,0.30331407
11.8889,8.111308,0.29151706
12.3838,8.111308,0.28037934
12.8788,8.111308,0.26982155
13.3737,8.111308,0.25977596
13.8687,8.111308,0.25018474
14.3636,8.111308,0.24099870
14.8586,8.111308,0.23217611
15.3535,8.111308,0.22368177
15.8485,8.111308,0.21548619
16.3434,8.111308,0.20756484
16.8384,8.111308,0.19989753
17.3333,8.111308,0.19246783
17.8283,8.111308,0.18526250
18.3232,8.111308,0.17827107
18.8182,8.111308,0.17148532
19.3131,8.111308,0.16489889
19.8081,8.111308,0.15850695
20.3030,8.111308,0.15230578
20.7980,8.111308,0.14629256
21.2929,8.111308,0.14046502
21.7879,8.111308,0.13482130
22.2828,8.111308,0.12935969
22.7778,8.111308,0.12407851
23.2727,8.111308,0.11897600
23.7677,8.111308,0.11405022
24.2626,8.111308,0.10929896
24.7576,8.111308,0.10471976
25.2525,8.111308,0.10030984
25.7475,8.111308,0.09606612
26.2424,8.111308,0.09198523
26.7374,8.111308,0.08806353
27.2323,8.111308,0.08429713
27.7273,8.111308,0.08068194
28.2222,8.111308,0.07721368
28.7172,8.111308,0.07388796
29.2121,8.111308,0.07070025
29.7071,8.111308,0.06764599
30.2020,8.111308,0.06472055
30.6970,8.111308,0.06191932
31.1919,8.111308,0.05923769
31.6869,8.111308,0.05667112
32.1818,8.111308,0.05421512
32.6768,8.111308,0.05186528
33.1717,8.111308,0.04961729
33.6667,8.111308,0.04746695
34.1616,8.111308,0.04541017
34.6566,8.111308,0.04344301
35.1515,8.111308,0.04156162
35.6465,8.111308,0.03976233
36.1414,8.111308,0.03804155
36.6364,8.111308,0.03639588
37.1313,8.111308,0.03482202
37.6263,8.111308,0.03331682
38.1212,8.111308,0.03187724
38.6162,8.111308,0.03050040
39.1111,8.111308,0.02918352
39.6061,8.111308,0.02792394
40.1010,8.111308,0.02671913
40.5960,8.111308,0.02556668
41.0909,8.111308,0.02446425
41.5859,8.111308,0.02340966
42.0808,8.111308,0.02240077
42.5758,8.111308,0.02143559
43.0707,8.111308,0.02051219
43.5657,8.111308,0.01962873
44.0606,8.111308,0.01878346
44.5556,8.111308,0.01797471
45.0505,8.111308,0.01720088
45.5455,8.111308,0.01646045
46.0404,8.111308,0.01575195
46.5354,8.111308,0.01507400
47.0303,8.111308,0.01442528
47.5253,8.111308,0.01380450
48.0202,8.111308,0.01321047
48.5152,8.111308,0.01264201
49.0101,8.111308,0.01209803
49.5051,8.111308,0.01157747
50.0000,8.111308,0.01107931
1.0000,8.697490,1.37111134
1.4949,8.697490,1.21521270
1.9899,8.697490,1.08228052
2.4848,8.697490,0.97095964
2.9798,8.697490,0.87798631
3.4747,8.697490,0.79998899
3.9697,8.697490,0.73405594
4.4646,8.697490,0.67782965
4.9596,8.697490,0.62944754
5.4545,8.697490,0.58744832
5.9495,8.697490,0.55068399
6.4444,8.697490,0.51824762
6.9394,8.697490,0.48941734
7.4343,8.697490,0.46361371
