h2_um,E2_Pa,T_abs
46.0404,129154.97,0.00012010
46.5354,129154.97,0.00010992
47.0303,129154.97,0.00010060
47.5253,129154.97,0.00009207
48.0202,129154.97,0.00008427
48.5152,129154.97,0.00007712
49.0101,129154.97,0.00007059
49.5051,129154.97,0.00006460
50.0000,129154.97,0.00005913
1.0000,141747.42,0.67441213
1.4949,141747.42,0.49605829
1.9899,141747.42,0.39125010
2.4848,141747.42,0.32285447
2.9798,141747.42,0.27480455
3.4747,141747.42,0.23916870
3.9697,141747.42,0.21161204
4.4646,141747.42,0.18957331
4.9596,141747.42,0.17144455
5.4545,141747.42,0.15616705
5.9495,141747.42,0.14301743
6.4444,141747.42,0.13148747
6.9394,141747.42,0.12121327
7.4343,141747.42,0.11193146
7.9293,141747.42,0.10345096
8.4242,141747.42,0.09563382
8.9192,141747.42,0.08838154
9.4141,141747.42,0.08162476
9.9091,141747.42,0.07531523
10.4040,141747.42,0.06941938
10.8990,141747.42,0.06391329
11.3939,141747.42,0.05877879
11.8889,141747.42,0.05400058
12.3838,141747.42,0.04956435
12.8788,141747.42,0.04545557
13.3737,141747.42,0.04165899
13.8687,141747.42,0.03815844
14.3636,141747.42,0.03493699
14.8586,141747.42,0.03197721
15.3535,141747.42,0.02926148
15.8485,141747.42,0.02677236
16.3434,141747.42,0.02449282
16.8384,141747.42,0.02240648
17.3333,141747.42,0.02049778
17.8283,141747.42,0.01875208
18.3232,141747.42,0.01715571
18.8182,141747.42,0.01569599
19.3131,141747.42,0.01436121
19.8081,141747.42,0.01314064
20.3030,141747.42,0.01202439
20.7980,141747.42,0.01100346
21.2929,141747.42,0.01006962
21.7879,141747.42,0.00921533
22.2828,141747.42,0.00843376
22.7778,141747.42,0.00771864
23.2727,141747.42,0.00706429
23.7677,141747.42,0.00646548
24.2626,141747.42,0.00591749
24.7576,141747.42,0.00541597
25.2525,141747.42,0.00495697
25.7475,141747.42,0.00453688
26.2424,141747.42,0.00415239
26.7374,141747.42,0.00380048
27.2323,141747.42,0.00347838
27.7273,141747.42,0.00318358
28.2222,141747.42,0.00291376
28.7172,141747.42,0.00266680
29.2121,141747.42,0.00244076
29.7071,141747.42,0.00223388
30.2020,141747.42,0.00204453
30.6970,141747.42,0.00187123
31.1919,141747.42,0.00171262
31.6869,141747.42,0.00156745
32.1818,141747.42,0.00143458
32.6768,141747.42,0.00131298
33.1717,141747.42,0.00120168
33.6667,141747.42,0.00109982
34.1616,141747.42,0.00100659
34.6566,141747.42,0.00092127
35.1515,141747.42,0.00084317
35.6465,141747.42,0.00077170
36.1414,141747.42,0.00070629
36.6364,141747.42,0.00064642
37.1313,141747.42,0.00059162
37.6263,141747.42,0.00054147
38.1212,141747.42,0.00049557
38.6162,141747.42,0.00045357
39.1111,141747.42,0.00041512
39.6061,141747.42,0.00037993
40.1010,141747.42,0.00034773
40.5960,141747.42,0.00031825
41.0909,141747.42,0.00029127
41.5859,141747.42,0.00026658
42.0808,141747.42,0.00024399
42.5758,141747.42,0.00022330
43.0707,141747.42,0.00020438
43.5657,141747.42,0.00018705
44.0606,141747.42,0.00017120
44.5556,141747.42,0.00015668
45.0505,141747.42,0.00014340
45.5455,141747.42,0.00013125
46.0404,141747.42,0.00012012
46.5354,141747.42,0.00010994
47.0303,141747.42,0.00010062
47.5253,141747.42,0.00009209
48.0202,141747.42,0.00008429
48.5152,141747.42,0.00007714
49.0101,141747.42,0.00007060
49.5051,141747.42,0.00006462
50.0000,141747.42,0.00005914
1.0000,155567.61,0.67440226
1.4949,155567.61,0.49605287
1.9899,155567.61,0.39124707
2.4848,155567.61,0.32285289
2.9798,155567.61,0.27480396
3.4747,155567.61,0.23916886
3.9697,155567.61,0.21161278
4.4646,155567.61,0.18957454
4.9596,155567.61,0.17144620
5.4545,155567.61,0.15616907
5.9495,155567.61,0.14301977
6.4444,155567.61,0.13149009
6.9394,155567.61,0.12121612
7.4343,155567.61,0.11193450
7.9293,155567.61,0.10345415
8.4242,155567.61,0.09563712
8.9192,155567.61,0.08838491
9.4141,155567.61,0.08162815
9.9091,155567.61,0.07531860
10.4040,155567.61,0.06942270
10.8990,155567.61,0.06391655
11.3939,155567.61,0.05878195
11.8889,155567.61,0.05400363
12.3838,155567.61,0.04956727
12.8788,155567.61,0.04545836
13.3737,155567.61,0.04166165
13.8687,155567.61,0.03816097
14.3636,155567.61,0.03493939
14.8586,155567.61,0.03197947
15.3535,155567.61,0.02926362
15.8485,155567.61,0.02677438
16.3434,155567.61,0.02449472
16.8384,155567.61,0.02240826
17.3333,155567.61,0.02049946
17.8283,155567.61,0.01875366
18.3232,155567.61,0.01715720
18.8182,155567.61,0.01569738
19.3131,155567.61,0.01436253
19.8081,155567.61,0.01314187
20.3030,155567.61,0.01202555
20.7980,155567.61,0.01100455
21.2929,155567.61,0.01007064
21.7879,155567.61,0.00921629
22.2828,155567.61,0.00843466
22.7778,155567.61,0.00771948
23.2727,155567.61,0.00706507
23.7677,155567.61,0.00646622
24.2626,155567.61,0.00591817
24.7576,155567.61,0.00541661
25.2525,155567.61,0.00495757
25.7475,155567.61,0.00453744
26.2424,155567.61,0.00415291
26.7374,155567.61,0.00380096
27.2323,155567.61,0.00347884
27.7273,155567.61,0.00318400
28.2222,155567.61,0.00291415
28.7172,155567.61,0.00266717
29.2121,155567.61,0.00244111
29.7071,155567.61,0.00223420
30.2020,155567.61,0.00204483
30.6970,155567.61,0.00187151
31.1919,155567.61,0.00171288
31.6869,155567.61,0.00156769
32.1818,155567.61,0.00143481
32.6768,155567.61,0.00131319
33.1717,155567.61,0.00120188
33.6667,155567.61,0.00110000
34.1616,155567.61,0.00100676
34.6566,155567.61,0.00092142
35.1515,155567.61,0.00084332
35.6465,155567.61,0.00077183
36.1414,155567.61,0.00070641
36.6364,155567.61,0.00064653
37.1313,155567.61,0.00059173
37.6263,155567.61,0.00054157
38.1212,155567.61,0.00049567
38.6162,155567.61,0.00045365
39.1111,155567.61,0.00041520
39.6061,155567.61,0.00038000
40.1010,155567.61,0.00034779
40.5960,155567.61,0.00031831
41.0909,155567.61,0.00029133
41.5859,155567.61,0.00026664
42.0808,155567.61,0.00024404
42.5758,155567.61,0.00022335
43.0707,155567.61,0.00020442
43.5657,155567.61,0.00018709
44.0606,155567.61,0.00017123
44.5556,155567.61,0.00015672
45.0505,155567.61,0.00014343
45.5455,155567.61,0.00013128
46.0404,155567.61,0.00012015
46.5354,155567.61,0.00010996
47.0303,155567.61,0.00010064
47.5253,155567.61,0.00009211
48.0202,155567.61,0.00008430
48.5152,155567.61,0.00007716
49.0101,155567.61,0.00007062
49.5051,155567.61,0.00006463
50.0000,155567.61,0.00005915
1.0000,170735.26,0.67439144
1.4949,170735.26,0.49604693
1.9899,170735.26,0.39124374
2.4848,170735.26,0.32285116
2.9798,170735.26,0.27480332
3.4747,170735.26,0.23916903
3.9697,170735.26,0.21161360
4.4646,170735.26,0.18957589
4.9596,170735.26,0.17144802
5.4545,170735.26,0.15617129
5.9495,170735.26,0.14302234
6.4444,170735.26,0.13149297
6.9394,170735.26,0.12121926
7.4343,170735.26,0.11193785
7.9293,170735.26,0.10345766
8.4242,170735.26,0.09564075
8.9192,170735.26,0.08838860
9.4141,170735.26,0.08163187
9.9091,170735.26,0.07532230
10.4040,170735.26,0.06942635
10.8990,170735.26,0.06392012
11.3939,170735.26,0.05878542
11.8889,170735.26,0.05400697
12.3838,170735.26,0.04957048
12.8788,170735.26,0.04546143
13.3737,170735.26,0.04166457
13.8687,170735.26,0.03816374
14.3636,170735.26,0.03494201
14.8586,170735.26,0.03198195
15.3535,170735.26,0.02926596
15.8485,170735.26,0.02677659
16.3434,170735.26,0.02449680
16.8384,170735.26,0.02241023
17.3333,170735.26,0.02050131
17.8283,170735.26,0.01875540
18.3232,170735.26,0.01715883
18.8182,170735.26,0.01569892
19.3131,170735.26,0.01436397
19.8081,170735.26,0.01314323
20.3030,170735.26,0.01202682
20.7980,170735.26,0.01100574
21.2929,170735.26,0.01007175
21.7879,170735.26,0.00921734
22.2828,170735.26,0.00843564
22.7778,170735.26,0.00772040
23.2727,170735.26,0.00706593
23.7677,170735.26,0.00646702
24.2626,170735.26,0.00591893
24.7576,170735.26,0.00541731
25.2525,170735.26,0.00495823
25.7475,170735.26,0.00453805
26.2424,170735.26,0.00415348
26.7374,170735.26,0.00380150
27.2323,170735.26,0.00347934
27.7273,170735.26,0.00318447
28.2222,170735.26,0.00291459
28.7172,170735.26,0.00266757
29.2121,170735.26,0.00244148
29.7071,170735.26,0.00223455
30.2020,170735.26,0.00204516
30.6970,170735.26,0.00187181
31.1919,170735.26,0.00171316
31.6869,170735.26,0.00156795
32.1818,170735.26,0.00143505
32.6768,170735.26,0.00131341
33.1717,170735.26,0.00120209
33.6667,170735.26,0.00110020
34.1616,170735.26,0.00100694
34.6566,170735.26,0.00092159
35.1515,170735.26,0.00084347
35.6465,170735.26,0.00077198
36.1414,170735.26,0.00070655
36.6364,170735.26,0.00064666
37.1313,170735.26,0.00059185
37.6263,170735.26,0.00054168
38.1212,170735.26,0.00049577
38.6162,170735.26,0.00045374
39.1111,170735.26,0.00041528
39.6061,170735.26,0.00038008
40.1010,170735.26,0.00034787
40.5960,170735.26,0.00031838
41.0909,170735.26,0.00029140
41.5859,170735.26,0.00026670
42.0808,170735.26,0.00024409
42.5758,170735.26,0.00022340
43.0707,170735.26,0.00020447
43.5657,170735.26,0.00018713
44.0606,170735.26,0.00017127
44.5556,170735.26,0.00015676
45.0505,170735.26,0.00014347
45.5455,170735.26,0.00013131
46.0404,170735.26,0.00012018
46.5354,170735.26,0.00010999
47.0303,170735.26,0.00010067
47.5253,170735.26,0.00009214
48.0202,170735.26,0.00008433
48.5152,170735.26,0.00007718
49.0101,170735.26,0.00007064
49.5051,170735.26,0.00006465
50.0000,170735.26,0.00005917
1.0000,187381.74,0.67437955
1.4949,187381.74,0.49604041
1.9899,187381.74,0.39124010
2.4848,187381.74,0.32284927
2.9798,187381.74,0.27480262
3.4747,187381.74,0.23916921
3.9697,187381.74,0.21161449
4.4646,187381.74,0.18957738
4.9596,187381.74,0.17145001
5.4545,187381.74,0.15617373
5.9495,187381.74,0.14302517
6.4444,187381.74,0.13149612
6.9394,187381.74,0.12122270
7.4343,187381.74,0.11194152
7.9293,187381.74,0.10346152
8.4242,187381.74,0.09564473
8.9192,187381.74,0.08839266
9.4141,187381.74,0.08163595
9.9091,187381.74,0.07532636
10.4040,187381.74,0.06943036
10.8990,187381.74,0.06392404
11.3939,187381.74,0.05878922
11.8889,187381.74,0.05401064
12.3838,187381.74,0.04957400
12.8788,187381.74,0.04546480
13.3737,187381.74,0.04166777
13.8687,187381.74,0.03816678
14.3636,187381.74,0.03494489
14.8586,187381.74,0.03198468
15.3535,187381.74,0.02926854
15.8485,187381.74,0.02677902
16.3434,187381.74,0.02449909
16.8384,187381.74,0.02241238
17.3333,187381.74,0.02050334
17.8283,187381.74,0.01875731
18.3232,187381.74,0.01716062
18.8182,187381.74,0.01570061
19.3131,187381.74,0.01436556
19.8081,187381.74,0.01314471
20.3030,187381.74,0.01202822
20.7980,187381.74,0.01100705
21.2929,187381.74,0.01007298
21.7879,187381.74,0.00921849
22.2828,187381.74,0.00843672
22.7778,187381.74,0.00772141
23.2727,187381.74,0.00706688
23.7677,187381.74,0.00646790
24.2626,187381.74,0.00591975
24.7576,187381.74,0.00541809
25.2525,187381.74,0.00495895
25.7475,187381.74,0.00453873
26.2424,187381.74,0.00415411
26.7374,187381.74,0.00380209
27.2323,187381.74,0.00347988
27.7273,187381.74,0.00318498
28.2222,187381.74,0.00291506
28.7172,187381.74,0.00266801
29.2121,187381.74,0.00244189
29.7071,187381.74,0.00223494
30.2020,187381.74,0.00204552
30.6970,187381.74,0.00187215
31.1919,187381.74,0.00171347
31.6869,187381.74,0.00156824
32.1818,187381.74,0.00143532
32.6768,187381.74,0.00131366
33.1717,187381.74,0.00120232
33.6667,187381.74,0.00110041
34.1616,187381.74,0.00100714
34.6566,187381.74,0.00092178
35.1515,187381.74,0.00084365
35.6465,187381.74,0.00077214
36.1414,187381.74,0.00070669
36.6364,187381.74,0.00064679
37.1313,187381.74,0.00059197
37.6263,187381.74,0.00054180
38.1212,187381.74,0.00049588
38.6162,187381.74,0.00045385
39.1111,187381.74,0.00041538
39.6061,187381.74,0.00038017
40.1010,187381.74,0.00034795
40.5960,187381.74,0.00031846
41.0909,187381.74,0.00029147
41.5859,187381.74,0.00026676
42.0808,187381.74,0.00024415
42.5758,187381.74,0.00022346
43.0707,187381.74,0.00020452
43.5657,187381.74,0.00018718
44.0606,187381.74,0.00017132
44.5556,187381.74,0.00015680
45.0505,187381.74,0.00014351
45.5455,187381.74,0.00013134
46.0404,187381.74,0.00012021
46.5354,187381.74,0.00011002
47.0303,187381.74,0.00010070
47.5253,187381.74,0.00009216
48.0202,187381.74,0.00008435
48.5152,187381.74,0.00007720
49.0101,187381.74,0.00007066
49.5051,187381.74,0.00006467
50.0000,187381.74,0.00005919
1.0000,205651.23,0.67436652
1.4949,205651.23,0.49603325
1.9899,205651.23,0.39123610
2.4848,205651.23,0.32284719
2.9798,205651.23,0.27480185
3.4747,205651.23,0.23916942
3.9697,205651.23,0.21161547
4.4646,205651.23,0.18957901
4.9596,205651.23,0.17145220
5.4545,205651.23,0.15617640
5.9495,205651.23,0.14302826
6.4444,205651.23,0.13149959
6.9394,205651.23,0.12122648
7.4343,205651.23,0.11194555
7.9293,205651.23,0.10346574
8.4242,205651.23,0.09564910
8.9192,205651.23,0.08839711
9.4141,205651.23,0.08164043
9.9091,205651.23,0.07533083
10.4040,205651.23,0.06943476
10.8990,205651.23,0.06392834
11.3939,205651.23,0.05879340
11.8889,205651.23,0.05401467
12.3838,205651.23,0.04957787
12.8788,205651.23,0.04546849
13.3737,205651.23,0.04167129
13.8687,205651.23,0.03817012
14.3636,205651.23,0.03494806
14.8586,205651.23,0.03198767
15.3535,205651.23,0.02927136
15.8485,205651.23,0.02678168
16.3434,205651.23,0.02450160
16.8384,205651.23,0.02241475
17.3333,205651.23,0.02050556
17.8283,205651.23,0.01875940
18.3232,205651.23,0.01716259
18.8182,205651.23,0.01570246
19.3131,205651.23,0.01436730
19.8081,205651.23,0.01314635
20.3030,205651.23,0.01202975
20.7980,205651.23,0.01100849
21.2929,205651.23,0.01007433
21.7879,205651.23,0.00921975
22.2828,205651.23,0.00843790
22.7778,205651.23,0.00772252
23.2727,205651.23,0.00706791
23.7677,205651.23,0.00646887
24.2626,205651.23,0.00592066
24.7576,205651.23,0.00541893
25.2525,205651.23,0.00495974
25.7475,205651.23,0.00453947
26.2424,205651.23,0.00415480
26.7374,205651.23,0.00380273
27.2323,205651.23,0.00348048
27.7273,205651.23,0.00318554
28.2222,205651.23,0.00291558
28.7172,205651.23,0.00266850
29.2121,205651.23,0.00244235
29.7071,205651.23,0.00223536
30.2020,205651.23,0.00204591
30.6970,205651.23,0.00187251
31.1919,205651.23,0.00171381
31.6869,205651.23,0.00156856
32.1818,205651.23,0.00143561
32.6768,205651.23,0.00131394
33.1717,205651.23,0.00120257
33.6667,205651.23,0.00110065
34.1616,205651.23,0.00100736
34.6566,205651.23,0.00092198
35.1515,205651.23,0.00084384
35.6465,205651.23,0.00077232
36.1414,205651.23,0.00070686
36.6364,205651.23,0.00064695
37.1313,205651.23,0.00059211
37.6263,205651.23,0.00054193
38.1212,205651.23,0.00049600
38.6162,205651.23,0.00045396
39.1111,205651.23,0.00041548
39.6061,205651.23,0.00038027
40.1010,205651.23,0.00034804
40.5960,205651.23,0.00031854
41.0909,205651.23,0.00029154
41.5859,205651.23,0.00026683
42.0808,205651.23,0.00024422
42.5758,205651.23,0.00022352
43.0707,205651.23,0.00020457
43.5657,205651.23,0.00018723
44.0606,205651.23,0.00017137
44.5556,205651.23,0.00015684
45.0505,205651.23,0.00014355
45.5455,205651.23,0.00013138
46.0404,205651.23,0.00012025
46.5354,205651.23,0.00011005
47.0303,205651.23,0.00010073
47.5253,205651.23,0.00009219
48.0202,205651.23,0.00008438
48.5152,205651.23,0.00007722
49.0101,205651.23,0.00007068
49.5051,205651.23,0.00006469
50.0000,205651.23,0.00005921
1.0000,225701.97,0.67435222
1.4949,225701.97,0.49602540
1.9899,225701.97,0.39123171
2.4848,225701.97,0.32284491
2.9798,225701.97,0.27480101
3.4747,225701.97,0.23916965
3.9697,225701.97,0.21161655
4.4646,225701.97,0.18958080
4.9596,225701.97,0.17145460
5.4545,225701.97,0.15617934
5.9495,225701.97,0.14303167
6.4444,225701.97,0.13150340
6.9394,225701.97,0.12123062
7.4343,225701.97,0.11194998
7.9293,225701.97,0.10347039
8.4242,225701.97,0.09565389
8.9192,225701.97,0.08840199
9.4141,225701.97,0.08164535
9.9091,225701.97,0.07533572
10.4040,225701.97,0.06943959
10.8990,225701.97,0.06393306
11.3939,225701.97,0.05879798
11.8889,225701.97,0.05401910
12.3838,225701.97,0.04958211
12.8788,225701.97,0.04547255
13.3737,225701.97,0.04167515
13.8687,225701.97,0.03817379
14.3636,225701.97,0.03495153
14.8586,225701.97,0.03199096
15.3535,225701.97,0.02927446
15.8485,225701.97,0.02678461
16.3434,225701.97,0.02450436
16.8384,225701.97,0.02241735
17.3333,225701.97,0.02050801
17.8283,225701.97,0.01876170
18.3232,225701.97,0.01716476
18.8182,225701.97,0.01570449
19.3131,225701.97,0.01436920
19.8081,225701.97,0.01314814
20.3030,225701.97,0.01203143
20.7980,225701.97,0.01101007
21.2929,225701.97,0.01007581
21.7879,225701.97,0.00922114
22.2828,225701.97,0.00843920
22.7778,225701.97,0.00772374
23.2727,225701.97,0.00706905
23.7677,225701.97,0.00646994
24.2626,225701.97,0.00592166
24.7576,225701.97,0.00541987
25.2525,225701.97,0.00496061
25.7475,225701.97,0.00454028
26.2424,225701.97,0.00415556
26.7374,225701.97,0.00380344
27.2323,225701.97,0.00348114
27.7273,225701.97,0.00318616
28.2222,225701.97,0.00291616
28.7172,225701.97,0.00266903
29.2121,225701.97,0.00244285
29.7071,225701.97,0.00223582
30.2020,225701.97,0.00204634
30.6970,225701.97,0.00187291
31.1919,225701.97,0.00171418
31.6869,225701.97,0.00156890
32.1818,225701.97,0.00143594
32.6768,225701.97,0.00131424
33.1717,225701.97,0.00120285
33.6667,225701.97,0.00110091
34.1616,225701.97,0.00100760
34.6566,225701.97,0.00092220
35.1515,225701.97,0.00084404
35.6465,225701.97,0.00077251
36.1414,225701.97,0.00070704
36.6364,225701.97,0.00064711
37.1313,225701.97,0.00059227
37.6263,225701.97,0.00054207
38.1212,225701.97,0.00049613
38.6162,225701.97,0.00045408
39.1111,225701.97,0.00041560
39.6061,225701.97,0.00038037
40.1010,225701.97,0.00034814
40.5960,225701.97,0.00031863
41.0909,225701.97,0.00029163
41.5859,225701.97,0.00026691
42.0808,225701.97,0.00024429
42.5758,225701.97,0.00022358
43.0707,225701.97,0.00020464
43.5657,225701.97,0.00018729
44.0606,225701.97,0.00017142
44.5556,225701.97,0.00015689
45.0505,225701.97,0.00014359
45.5455,225701.97,0.00013142
46.0404,225701.97,0.00012029
46.5354,225701.97,0.00011009
47.0303,225701.97,0.00010076
47.5253,225701.97,0.00009222
48.0202,225701.97,0.00008440
48.5152,225701.97,0.00007725
49.0101,225701.97,0.00007070
49.5051,225701.97,0.00006471
50.0000,225701.97,0.00005923
1.0000,247707.64,0.67433653
1.4949,247707.64,0.49601679
1.9899,247707.64,0.39122690
2.4848,247707.64,0.32284241
2.9798,247707.64,0.27480009
3.4747,247707.64,0.23916990
3.9697,247707.64,0.21161774
4.4646,247707.64,0.18958277
4.9596,247707.64,0.17145724
5.4545,247707.64,0.15618256
5.9495,247707.64,0.14303540
6.4444,247707.64,0.13150757
6.9394,247707.64,0.12123518
7.4343,247707.64,0.11195484
7.9293,247707.64,0.10347548
8.4242,247707.64,0.09565915
8.9192,247707.64,0.08840736
9.4141,247707.64,0.08165075
9.9091,247707.64,0.07534110
10.4040,247707.64,0.06944489
10.8990,247707.64,0.06393825
11.3939,247707.64,0.05880302
11.8889,247707.64,0.05402395
12.3838,247707.64,0.04958677
12.8788,247707.64,0.04547700
13.3737,247707.64,0.04167939
13.8687,247707.64,0.03817781
14.3636,247707.64,0.03495534
14.8586,247707.64,0.03199456
15.3535,247707.64,0.02927787
15.8485,247707.64,0.02678782
16.3434,247707.64,0.02450739
16.8384,247707.64,0.02242020
17.3333,247707.64,0.02051069
17.8283,247707.64,0.01876423
18.3232,247707.64,0.01716713
18.8182,247707.64,0.01570672
19.3131,247707.64,0.01437130
19.8081,247707.64,0.01315011
20.3030,247707.64,0.01203328
20.7980,247707.64,0.01101180
21.2929,247707.64,0.01007744
21.7879,247707.64,0.00922266
22.2828,247707.64,0.00844063
22.7778,247707.64,0.00772507
23.2727,247707.64,0.00707030
23.7677,247707.64,0.00647111
24.2626,247707.64,0.00592275
24.7576,247707.64,0.00542089
25.2525,247707.64,0.00496157
25.7475,247707.64,0.00454117
26.2424,247707.64,0.00415639
26.7374,247707.64,0.00380421
27.2323,247707.64,0.00348187
27.7273,247707.64,0.00318683
28.2222,247707.64,0.00291679
28.7172,247707.64,0.00266962
29.2121,247707.64,0.00244339
29.7071,247707.64,0.00223633
30.2020,247707.64,0.00204681
30.6970,247707.64,0.00187335
31.1919,247707.64,0.00171459
31.6869,247707.64,0.00156928
32.1818,247707.64,0.00143629
32.6768,247707.64,0.00131457
33.1717,247707.64,0.00120316
33.6667,247707.64,0.00110119
34.1616,247707.64,0.00100786
34.6566,247707.64,0.00092245
35.1515,247707.64,0.00084427
35.6465,247707.64,0.00077272
36.1414,247707.64,0.00070723
36.6364,247707.64,0.00064729
37.1313,247707.64,0.00059244
37.6263,247707.64,0.00054223
38.1212,247707.64,0.00049628
38.6162,247707.64,0.00045422
39.1111,247707.64,0.00041572
39.6061,247707.64,0.00038049
40.1010,247707.64,0.00034824
40.5960,247707.64,0.00031873
41.0909,247707.64,0.00029172
41.5859,247707.64,0.00026700
42.0808,247707.64,0.00024437
42.5758,247707.64,0.00022366
43.0707,247707.64,0.00020470
43.5657,247707.64,0.00018736
44.0606,247707.64,0.00017148
44.5556,247707.64,0.00015694
45.0505,247707.64,0.00014364
45.5455,247707.64,0.00013147
46.0404,247707.64,0.00012033
46.5354,247707.64,0.00011013
47.0303,247707.64,0.00010080
47.5253,247707.64,0.00009225
48.0202,247707.64,0.00008444
48.5152,247707.64,0.00007728
49.0101,247707.64,0.00007073
49.5051,247707.64,0.00006474
50.0000,247707.64,0.00005925
1.0000,271858.82,0.67431931
1.4949,271858.82,0.49600734
1.9899,271858.82,0.39122162
2.4848,271858.82,0.32283967
2.9798,271858.82,0.27479908
3.4747,271858.82,0.23917018
3.9697,271858.82,0.21161905
4.4646,271858.82,0.18958493
4.9596,271858.82,0.17146014
5.4545,271858.82,0.15618610
5.9495,271858.82,0.14303950
6.4444,271858.82,0.13151216
6.9394,271858.82,0.12124018
7.4343,271858.82,0.11196018
7.9293,271858.82,0.10348108
8.4242,271858.82,0.09566493
8.9192,271858.82,0.08841324
9.4141,271858.82,0.08165667
9.9091,271858.82,0.07534700
10.4040,271858.82,0.06945071
10.8990,271858.82,0.06394394
11.3939,271858.82,0.05880854
11.8889,271858.82,0.05402928
12.3838,271858.82,0.04959189
12.8788,271858.82,0.04548189
13.3737,271858.82,0.04168405
13.8687,271858.82,0.03818223
14.3636,271858.82,0.03495953
14.8586,271858.82,0.03199852
15.3535,271858.82,0.02928161
15.8485,271858.82,0.02679134
16.3434,271858.82,0.02451071
16.8384,271858.82,0.02242333
17.3333,271858.82,0.02051364
17.8283,271858.82,0.01876700
18.3232,271858.82,0.01716974
18.8182,271858.82,0.01570917
19.3131,271858.82,0.01437360
19.8081,271858.82,0.01315227
20.3030,271858.82,0.01203531
20.7980,271858.82,0.01101371
21.2929,271858.82,0.01007922
21.7879,271858.82,0.00922434
22.2828,271858.82,0.00844219
22.7778,271858.82,0.00772654
23.2727,271858.82,0.00707167
23.7677,271858.82,0.00647239
24.2626,271858.82,0.00592395
24.7576,271858.82,0.00542201
25.2525,271858.82,0.00496261
25.7475,271858.82,0.00454215
26.2424,271858.82,0.00415731
26.7374,271858.82,0.00380507
27.2323,271858.82,0.00348266
27.7273,271858.82,0.00318757
28.2222,271858.82,0.00291748
28.7172,271858.82,0.00267026
29.2121,271858.82,0.00244399
29.7071,271858.82,0.00223689
30.2020,271858.82,0.00204733
30.6970,271858.82,0.00187384
31.1919,271858.82,0.00171504
31.6869,271858.82,0.00156970
32.1818,271858.82,0.00143668
32.6768,271858.82,0.00131493
33.1717,271858.82,0.00120349
33.6667,271858.82,0.00110150
34.1616,271858.82,0.00100816
34.6566,271858.82,0.00092272
35.1515,271858.82,0.00084452
35.6465,271858.82,0.00077295
36.1414,271858.82,0.00070745
36.6364,271858.82,0.00064750
37.1313,271858.82,0.00059262
37.6263,271858.82,0.00054240
38.1212,271858.82,0.00049644
38.6162,271858.82,0.00045436
39.1111,271858.82,0.00041586
39.6061,271858.82,0.00038062
40.1010,271858.82,0.00034836
40.5960,271858.82,0.00031884
41.0909,271858.82,0.00029182
41.5859,271858.82,0.00026709
42.0808,271858.82,0.00024446
42.5758,271858.82,0.00022374
43.0707,271858.82,0.00020478
43.5657,271858.82,0.00018742
44.0606,271858.82,0.00017154
44.5556,271858.82,0.00015700
45.0505,271858.82,0.00014370
45.5455,271858.82,0.00013152
46.0404,271858.82,0.00012038
46.5354,271858.82,0.00011017
47.0303,271858.82,0.00010084
47.5253,271858.82,0.00009229
48.0202,271858.82,0.00008447
48.5152,271858.82,0.00007731
49.0101,271858.82,0.00007076
49.5051,271858.82,0.00006476
50.0000,271858.82,0.00005928
1.0000,298364.72,0.67430043
1.4949,298364.72,0.49599698
1.9899,298364.72,0.39121584
2.4848,298364.72,0.32283667
2.9798,298364.72,0.27479797
3.4747,298364.72,0.23917048
3.9697,298364.72,0.21162048
4.4646,298364.72,0.18958730
4.9596,298364.72,0.17146332
5.4545,298364.72,0.15618999
5.9495,298364.72,0.14304401
6.4444,298364.72,0.13151720
6.9394,298364.72,0.12124566
7.4343,298364.72,0.11196603
7.9293,298364.72,0.10348722
8.4242,298364.72,0.09567128
8.9192,298364.72,0.08841971
9.4141,298364.72,0.08166318
9.9091,298364.72,0.07535348
10.4040,298364.72,0.06945710
10.8990,298364.72,0.06395019
11.3939,298364.72,0.05881461
11.8889,298364.72,0.05403514
12.3838,298364.72,0.04959751
12.8788,298364.72,0.04548725
13.3737,298364.72,0.04168916
13.8687,298364.72,0.03818708
14.3636,298364.72,0.03496413
14.8586,298364.72,0.03200287
15.3535,298364.72,0.02928571
15.8485,298364.72,0.02679522
16.3434,298364.72,0.02451436
16.8384,298364.72,0.02242676
17.3333,298364.72,0.02051687
17.8283,298364.72,0.01877004
18.3232,298364.72,0.01717260
18.8182,298364.72,0.01571186
19.3131,298364.72,0.01437613
19.8081,298364.72,0.01315464
20.3030,298364.72,0.01203754
20.7980,298364.72,0.01101580
21.2929,298364.72,0.01008118
21.7879,298364.72,0.00922617
22.2828,298364.72,0.00844391
22.7778,298364.72,0.00772815
23.2727,298364.72,0.00707318
23.7677,298364.72,0.00647380
24.2626,298364.72,0.00592527
24.7576,298364.72,0.00542324
25.2525,298364.72,0.00496377
25.7475,298364.72,0.00454322
26.2424,298364.72,0.00415831
26.7374,298364.72,0.00380600
27.2323,298364.72,0.00348354
27.7273,298364.72,0.00318839
28.2222,298364.72,0.00291824
28.7172,298364.72,0.00267097
29.2121,298364.72,0.00244465
29.7071,298364.72,0.00223750
30.2020,298364.72,0.00204790
30.6970,298364.72,0.00187437
31.1919,298364.72,0.00171554
31.6869,298364.72,0.00157016
32.1818,298364.72,0.00143711
