freq_MHz,T_fresh_h5um,T_deg_h5um,T_fresh_h15um,T_deg_h15um,T_fresh_h30um,T_deg_h30um,T_fresh_h50um,T_deg_h50um
17.391196,0.07251204,0.57829184,0.01452836,0.24066371,0.00118458,0.11613215,0.00004204,0.04248965
17.396198,0.07330925,0.58288194,0.01468979,0.24331624,0.00119729,0.11753746,0.00004247,0.04299980
17.401201,0.07412596,0.58754128,0.01485528,0.24603101,0.00121033,0.11897897,0.00004292,0.04352309
17.406203,0.07496284,0.59227075,0.01502496,0.24880998,0.00122369,0.12045796,0.00004337,0.04405998
17.411206,0.07582060,0.59707124,0.01519899,0.25165521,0.00123740,0.12197579,0.00004383,0.04461095
17.416208,0.07669999,0.60194360,0.01537753,0.25456884,0.00125147,0.12353388,0.00004431,0.04517651
17.421211,0.07760176,0.60688869,0.01556074,0.25755309,0.00126590,0.12513372,0.00004480,0.04575721
17.426213,0.07852673,0.61190735,0.01574880,0.26061027,0.00128072,0.12677686,0.00004530,0.04635358
17.431216,0.07947576,0.61700037,0.01594189,0.26374279,0.00129593,0.12846492,0.00004582,0.04696623
17.436218,0.08044973,0.62216856,0.01614019,0.26695315,0.00131156,0.13019961,0.00004635,0.04759574
17.441221,0.08144958,0.62741266,0.01634393,0.27024397,0.00132761,0.13198271,0.00004689,0.04824278
17.446223,0.08247629,0.63273340,0.01655330,0.27361795,0.00134411,0.13381611,0.00004745,0.04890799
17.451226,0.08353090,0.63813147,0.01676853,0.27707793,0.00136108,0.13570176,0.00004803,0.04959209
17.456228,0.08461448,0.64360753,0.01698985,0.28062684,0.00137852,0.13764173,0.00004862,0.05029580
17.461231,0.08572818,0.64916217,0.01721752,0.28426774,0.00139646,0.13963818,0.00004923,0.05101990
17.466233,0.08687320,0.65479594,0.01745180,0.28800383,0.00141493,0.14169339,0.00004986,0.05176519
17.471236,0.08805081,0.66050935,0.01769296,0.29183843,0.00143394,0.14380972,0.00005050,0.05253251
17.476238,0.08926233,0.66630284,0.01794129,0.29577499,0.00145351,0.14598970,0.00005117,0.05332275
17.481241,0.09050918,0.67217677,0.01819710,0.29981712,0.00147368,0.14823595,0.00005185,0.05413684
17.486243,0.09179282,0.67813143,0.01846072,0.30396856,0.00149446,0.15055123,0.00005256,0.05497574
17.491246,0.09311484,0.68416705,0.01873249,0.30823322,0.00151588,0.15293844,0.00005329,0.05584047
17.496248,0.09447687,0.69028374,0.01901277,0.31261516,0.00153798,0.15540065,0.00005404,0.05673211
17.501251,0.09588067,0.69648154,0.01930196,0.31711860,0.00156077,0.15794104,0.00005481,0.05765176
17.506253,0.09732809,0.70276038,0.01960045,0.32174793,0.00158431,0.16056299,0.00005561,0.05860061
17.511256,0.09882107,0.70912006,0.01990870,0.32650774,0.00160860,0.16327004,0.00005644,0.05957988
17.516258,0.10036170,0.71556028,0.02022714,0.33140276,0.00163371,0.16606592,0.00005729,0.06059084
17.521261,0.10195216,0.72208059,0.02055629,0.33643793,0.00165966,0.16895453,0.00005817,0.06163486
17.526263,0.10359478,0.72868040,0.02089665,0.34161837,0.00168649,0.17193997,0.00005909,0.06271333
17.531266,0.10529205,0.73535898,0.02124879,0.34694940,0.00171425,0.17502655,0.00006003,0.06382772
17.536268,0.10704657,0.74211542,0.02161329,0.35243652,0.00174298,0.17821881,0.00006101,0.06497957
17.541271,0.10886115,0.74894865,0.02199078,0.35808544,0.00177273,0.18152148,0.00006202,0.06617047
17.546273,0.11073876,0.75585738,0.02238194,0.36390204,0.00180357,0.18493954,0.00006307,0.06740209
17.551276,0.11268255,0.76284015,0.02278749,0.36989243,0.00183553,0.18847820,0.00006416,0.06867616
17.556278,0.11469590,0.76989527,0.02320818,0.37606287,0.00186869,0.19214289,0.00006528,0.06999448
17.561281,0.11678241,0.77702081,0.02364486,0.38241982,0.00190311,0.19593932,0.00006645,0.07135891
17.566283,0.11894591,0.78421462,0.02409838,0.38896992,0.00193885,0.19987341,0.00006767,0.07277137
17.571286,0.12119050,0.79147428,0.02456971,0.39571997,0.00197600,0.20395133,0.00006893,0.07423384
17.576288,0.12352056,0.79879708,0.02505984,0.40267690,0.00201462,0.20817950,0.00007025,0.07574833
17.581291,0.12594079,0.80618005,0.02556988,0.40984776,0.00205481,0.21256455,0.00007161,0.07731692
17.586293,0.12845620,0.81361990,0.02610098,0.41723971,0.00209666,0.21711333,0.00007304,0.07894171
17.591296,0.13107217,0.82111302,0.02665441,0.42485996,0.00214027,0.22183285,0.00007452,0.08062480
17.596298,0.13379449,0.82865546,0.02723153,0.43271573,0.00218574,0.22673030,0.00007607,0.08236829
17.601301,0.13662935,0.83624294,0.02783379,0.44081421,0.00223318,0.23181297,0.00007768,0.08417426
17.606303,0.13958341,0.84387078,0.02846277,0.44916247,0.00228273,0.23708819,0.00007937,0.08604474
17.611306,0.14266383,0.85153395,0.02912018,0.45776741,0.00233451,0.24256328,0.00008113,0.08798164
17.616308,0.14587833,0.85922702,0.02980786,0.46663567,0.00238867,0.24824543,0.00008297,0.08998674
17.621311,0.14923519,0.86694413,0.03052781,0.47577349,0.00244536,0.25414160,0.00008490,0.09206163
17.626313,0.15274336,0.87467902,0.03128219,0.48518660,0.00250476,0.26025836,0.00008692,0.09420765
17.631316,0.15641249,0.88242499,0.03207335,0.49488008,0.00256705,0.26660170,0.00008904,0.09642579
17.636318,0.16025297,0.89017491,0.03290382,0.50485814,0.00263243,0.27317684,0.00009126,0.09871661
17.641321,0.16427604,0.89792118,0.03377637,0.51512395,0.00270111,0.27998791,0.00009360,0.10108014
17.646323,0.16849382,0.90565575,0.03469400,0.52567942,0.00277333,0.28703768,0.00009606,0.10351573
17.651326,0.17291939,0.91337013,0.03565997,0.53652485,0.00284934,0.29432712,0.00009864,0.10602195
17.656328,0.17756688,0.92105534,0.03667782,0.54765869,0.00292942,0.30185497,0.00010137,0.10859636
17.661331,0.18245155,0.92870196,0.03775140,0.55907715,0.00301387,0.30961720,0.00010424,0.11123536
17.666333,0.18758987,0.93630011,0.03888488,0.57077381,0.00310302,0.31760638,0.00010727,0.11393399
17.671336,0.19299958,0.94383947,0.04008282,0.58273917,0.00319722,0.32581098,0.00011048,0.11668568
17.676338,0.19869977,0.95130927,0.04135012,0.59496018,0.00329685,0.33421461,0.00011386,0.11948202
17.681341,0.20471099,0.95869834,0.04269211,0.60741968,0.00340234,0.34279509,0.00011745,0.12231251
17.686343,0.21105521,0.96599511,0.04411452,0.62009586,0.00351412,0.35152360,0.00012125,0.12516433
17.691346,0.21775595,0.97318764,0.04562354,0.63296166,0.00363269,0.36036372,0.00012528,0.12802213
17.696348,0.22483816,0.98026364,0.04722575,0.64598415,0.00375854,0.36927048,0.00012956,0.13086782
17.701351,0.23232822,0.98721053,0.04892815,0.65912393,0.00389223,0.37818956,0.00013411,0.13368051
17.706353,0.24025374,0.99401545,0.05073809,0.67233456,0.00403433,0.38705662,0.00013894,0.13643643
17.711356,0.24864331,1.00066533,0.05266319,0.68556204,0.00418542,0.39579695,0.00014407,0.13910911
17.716358,0.25752603,1.00714694,0.05471117,0.69874443,0.00434612,0.40432554,0.00014953,0.14166961
17.721361,0.26693092,1.01344692,0.05688965,0.71181155,0.00451701,0.41254762,0.00015534,0.14408701
17.726363,0.27688589,1.01955187,0.05920580,0.72468499,0.00469864,0.42036006,0.00016151,0.14632903
17.731366,0.28741646,1.02544841,0.06166584,0.73727825,0.00489150,0.42765335,0.00016805,0.14836295
17.736368,0.29854388,1.03112323,0.06427440,0.74949735,0.00509595,0.43431464,0.00017500,0.15015668
17.741371,0.31028265,1.03656317,0.06703355,0.76124172,0.00531213,0.44023142,0.00018233,0.15167992
17.746373,0.32263712,1.04175534,0.06994155,0.77240551,0.00553992,0.44529599,0.00019006,0.15290549
17.751376,0.33559723,1.04668712,0.07299125,0.78287943,0.00577876,0.44941035,0.00019816,0.15381060
17.756378,0.34913297,1.05134629,0.07616798,0.79255292,0.00602751,0.45249114,0.00020659,0.15437797
17.761381,0.36318769,1.05572113,0.07944719,0.80131680,0.00628425,0.45447418,0.00021529,0.15459677
17.766383,0.37767015,1.05980045,0.08279160,0.80906625,0.00654611,0.45531825,0.00022415,0.15446320
17.771386,0.39244579,1.06357369,0.08614858,0.81570393,0.00680900,0.45500753,0.00023304,0.15398071
17.776388,0.40732792,1.06703101,0.08944787,0.82114317,0.00706746,0.45355260,0.00024177,0.15315977
17.781391,0.42207015,1.07016335,0.09260081,0.82531110,0.00731462,0.45098968,0.00025011,0.15201734
17.786393,0.43636235,1.07296251,0.09550192,0.82815132,0.00754227,0.44737839,0.00025777,0.15057588
17.791396,0.44983276,1.07542121,0.09803408,0.82962614,0.00774126,0.44279819,0.00026444,0.14886226
17.796398,0.46205935,1.07753314,0.10007767,0.82971801,0.00790225,0.43734393,0.00026982,0.14690650
17.801401,0.47259283,1.07929301,0.10152354,0.82843032,0.00801661,0.43112093,0.00027359,0.14474045
17.806403,0.48099171,1.08069662,0.10228748,0.82578709,0.00807765,0.42424012,0.00027554,0.14239661
17.811406,0.48686644,1.08174086,0.10232318,0.82183207,0.00808156,0.41681356,0.00027554,0.13990707
17.816408,0.48992581,1.08242376,0.10162994,0.81662683,0.00802811,0.40895054,0.00027359,0.13730262
17.821411,0.49001585,1.08274448,0.10025269,0.81024843,0.00792064,0.40075460,0.00026980,0.13461209
17.826413,0.48714174,1.08270335,0.09827448,0.80278648,0.00776550,0.39232129,0.00026439,0.13186190
17.831416,0.48146675,1.08230181,0.09580358,0.79434005,0.00757111,0.38373678,0.00025765,0.12907579
17.836418,0.47328858,1.08154248,0.09295902,0.78501449,0.00734681,0.37507712,0.00024990,0.12627465
17.841421,0.46299946,1.08042904,0.08985766,0.77491835,0.00710180,0.36640814,0.00024145,0.12347660
17.846423,0.45103982,1.07896626,0.08660493,0.76416058,0.00684445,0.35778571,0.00023259,0.12069705
17.851426,0.43785488,1.07715995,0.08328969,0.75284809,0.00658183,0.34925638,0.00022356,0.11794892
17.856428,0.42386084,1.07501687,0.07998246,0.74108372,0.00631958,0.34085811,0.00021455,0.11524277
17.861431,0.40942295,1.07254475,0.07673628,0.72896463,0.00606196,0.33262120,0.00020571,0.11258714
17.866433,0.39484513,1.06975212,0.07358879,0.71658119,0.00581202,0.32456919,0.00019714,0.10998869
17.871436,0.38036839,1.06664835,0.07056499,0.70401616,0.00557178,0.31671981,0.00018890,0.10745252
17.876438,0.36617518,1.06324351,0.06767991,0.69134436,0.00534247,0.30908578,0.00018104,0.10498235
17.881441,0.35239699,1.05954829,0.06494106,0.67863247,0.00512471,0.30167564,0.00017358,0.10258072
17.886443,0.33912305,1.05557397,0.06235052,0.66593924,0.00491869,0.29449443,0.00016652,0.10024921
17.891446,0.32640889,1.05133230,0.05990649,0.65331572,0.00472430,0.28754432,0.00015986,0.09798856
17.896448,0.31428413,1.04683544,0.05760463,0.64080577,0.00454119,0.28082518,0.00015360,0.09579888
17.901451,0.30275893,1.04209588,0.05543891,0.62844650,0.00436889,0.27433499,0.00014770,0.09367970
17.906453,0.29182943,1.03712634,0.05340236,0.61626893,0.00420686,0.26807029,0.00014215,0.09163014
17.911456,0.28148187,1.03193973,0.05148755,0.60429850,0.00405452,0.26202648,0.00013694,0.08964897
17.916458,0.27169587,1.02654904,0.04968688,0.59255572,0.00391125,0.25619810,0.00013204,0.08773468
17.921461,0.26244687,1.02096733,0.04799286,0.58105671,0.00377647,0.25057908,0.00012743,0.08588560
17.926463,0.25370791,1.01520758,0.04639827,0.56981373,0.00364960,0.24516289,0.00012309,0.08409987
17.931466,0.24545095,1.00928273,0.04489619,0.55883571,0.00353009,0.23994275,0.00011900,0.08237556
17.936468,0.23764781,1.00320553,0.04348011,0.54812869,0.00341743,0.23491170,0.00011515,0.08071067
17.941471,0.23027078,0.99698856,0.04214393,0.53769625,0.00331114,0.23006272,0.00011152,0.07910316
17.946473,0.22329306,0.99064415,0.04088197,0.52753987,0.00321075,0.22538880,0.00010808,0.07755099
17.951476,0.21668904,0.98418436,0.03968896,0.51765928,0.00311585,0.22088304,0.00010484,0.07605211
17.956478,0.21043445,0.97762092,0.03856003,0.50805274,0.00302605,0.21653864,0.00010177,0.07460453
17.961481,0.20450643,0.97096521,0.03749069,0.49871728,0.00294099,0.21234895,0.00009886,0.07320626
17.966483,0.19888357,0.96422827,0.03647678,0.48964898,0.00286035,0.20830755,0.00009611,0.07185538
17.971486,0.19354586,0.95742071,0.03551450,0.48084310,0.00278382,0.20440820,0.00009349,0.07055000
17.976488,0.18847468,0.95055275,0.03460032,0.47229429,0.00271111,0.20064487,0.00009101,0.06928832
17.981491,0.18365273,0.94363418,0.03373101,0.46399668,0.00264198,0.19701179,0.00008864,0.06806857
17.986493,0.17906393,0.93667438,0.03290360,0.45594409,0.00257619,0.19350337,0.00008640,0.06688906
17.991496,0.17469338,0.92968225,0.03211533,0.44813003,0.00251350,0.19011431,0.00008425,0.06574815
17.996498,0.17052726,0.92266629,0.03136369,0.44054787,0.00245374,0.18683949,0.00008221,0.06464428
18.001501,0.16655279,0.91563456,0.03064635,0.43319086,0.00239670,0.18367405,0.00008026,0.06357594
18.006503,0.16275811,0.90859465,0.02996116,0.42605221,0.00234222,0.18061332,0.00007840,0.06254169
18.011506,0.15913222,0.90155376,0.02930613,0.41912515,0.00229014,0.17765286,0.00007662,0.06154015
18.016508,0.15566494,0.89451863,0.02867942,0.41240296,0.00224031,0.17478843,0.00007492,0.06056999
18.021511,0.15234682,0.88749562,0.02807936,0.40587898,0.00219261,0.17201600,0.00007329,0.05962996
18.026513,0.14916910,0.88049066,0.02750436,0.39954668,0.00214689,0.16933172,0.00007173,0.05871885
18.031516,0.14612364,0.87350929,0.02695296,0.39339965,0.00210306,0.16673193,0.00007023,0.05783550
18.036518,0.14320288,0.86655668,0.02642384,0.38743165,0.00206099,0.16421314,0.00006879,0.05697882
18.041521,0.14039979,0.85963761,0.02591572,0.38163656,0.00202060,0.16177203,0.00006741,0.05614774
18.046523,0.13770784,0.85275654,0.02542744,0.37600845,0.00198178,0.15940543,0.00006609,0.05534128
18.051526,0.13512094,0.84591755,0.02495793,0.37054158,0.00194446,0.15711035,0.00006481,0.05455846
18.056528,0.13263341,0.83912442,0.02450618,0.36523037,0.00190855,0.15488391,0.00006358,0.05379839
18.061531,0.13023998,0.83238061,0.02407124,0.36006941,0.00187397,0.15272338,0.00006240,0.05306018
18.066533,0.12793569,0.82568928,0.02365225,0.35505350,0.00184066,0.15062617,0.00006127,0.05234301
18.071536,0.12571594,0.81905333,0.02324837,0.35017759,0.00180856,0.14858981,0.00006017,0.05164607
18.076538,0.12357643,0.81247535,0.02285886,0.34543684,0.00177759,0.14661193,0.00005911,0.05096862
18.081541,0.12151311,0.80595772,0.02248298,0.34082655,0.00174771,0.14469030,0.00005809,0.05030992
18.086543,0.11952221,0.79950255,0.02212008,0.33634222,0.00171886,0.14282278,0.00005710,0.04966930
18.091546,0.11760020,0.79311173,0.02176953,0.33197951,0.00169099,0.14100732,0.00005615,0.04904608
18.096548,0.11574375,0.78678695,0.02143073,0.32773425,0.00166406,0.13924198,0.00005523,0.04843963
18.101551,0.11394975,0.78052969,0.02110314,0.32360240,0.00163801,0.13752491,0.00005434,0.04784936
18.106553,0.11221527,0.77434125,0.02078623,0.31958011,0.00161282,0.13585434,0.00005348,0.04727469
18.111556,0.11053756,0.76822273,0.02047951,0.31566367,0.00158843,0.13422859,0.00005265,0.04671507
18.116558,0.10891404,0.76217509,0.02018253,0.31184949,0.00156482,0.13264603,0.00005184,0.04616997
18.121561,0.10734227,0.75619914,0.01989486,0.30813416,0.00154194,0.13110514,0.00005106,0.04563889
18.126563,0.10581995,0.75029552,0.01961609,0.30451437,0.00151978,0.12960444,0.00005030,0.04512134
18.131566,0.10434492,0.74446475,0.01934582,0.30098695,0.00149829,0.12814252,0.00004957,0.04461688
18.136568,0.10291513,0.73870725,0.01908371,0.29754887,0.00147744,0.12671806,0.00004885,0.04412505
18.141571,0.10152865,0.73302328,0.01882940,0.29419718,0.00145722,0.12532976,0.00004816,0.04364544
18.146573,0.10018367,0.72741303,0.01858257,0.29092910,0.00143759,0.12397639,0.00004749,0.04317763
18.151576,0.09887846,0.72187657,0.01834292,0.28774190,0.00141853,0.12265679,0.00004684,0.04272125
18.156578,0.09761139,0.71641389,0.01811015,0.28463301,0.00140001,0.12136983,0.00004621,0.04227592
18.161581,0.09638091,0.71102490,0.01788398,0.28159991,0.00138202,0.12011443,0.00004559,0.04184129
18.166583,0.09518556,0.70570943,0.01766417,0.27864023,0.00136454,0.11888956,0.00004499,0.04141701
18.171586,0.09402396,0.70046723,0.01745046,0.27575164,0.00134753,0.11769424,0.00004441,0.04100276
18.176588,0.09289479,0.69529800,0.01724261,0.27293195,0.00133100,0.11652752,0.00004385,0.04059823
18.181591,0.09179680,0.69020136,0.01704041,0.27017901,0.00131491,0.11538849,0.00004329,0.04020310
18.186593,0.09072880,0.68517690,0.01684364,0.26749078,0.00129925,0.11427628,0.00004276,0.03981710
18.191596,0.08968967,0.68022416,0.01665210,0.26486528,0.00128401,0.11319006,0.00004224,0.03943995
18.196598,0.08867834,0.67534262,0.01646559,0.26230063,0.00126916,0.11212903,0.00004173,0.03907137
18.201601,0.08769378,0.67053173,0.01628395,0.25979501,0.00125471,0.11109241,0.00004124,0.03871112
18.206603,0.08673503,0.66579091,0.01610698,0.25734664,0.00124062,0.11007948,0.00004075,0.03835894
18.211606,0.08580116,0.66111953,0.01593453,0.25495386,0.00122689,0.10908952,0.00004028,0.03801460
18.216608,0.08489129,0.65651695,0.01576644,0.25261502,0.00121351,0.10812185,0.00003983,0.03767787
18.221611,0.08400457,0.65198250,0.01560256,0.25032857,0.00120046,0.10717581,0.00003938,0.03734853
18.226613,0.08314022,0.64751549,0.01544274,0.24809300,0.00118773,0.10625078,0.00003894,0.03702637
18.231616,0.08229746,0.64311520,0.01528685,0.24590685,0.00117531,0.10534616,0.00003852,0.03671118
18.236618,0.08147557,0.63878090,0.01513476,0.24376873,0.00116320,0.10446135,0.00003810,0.03640278
18.241621,0.08067384,0.63451185,0.01498634,0.24167728,0.00115137,0.10359579,0.00003770,0.03610097
18.246623,0.07989161,0.63030730,0.01484147,0.23963121,0.00113983,0.10274896,0.00003730,0.03580558
18.251626,0.07912825,0.62616648,0.01470003,0.23762927,0.00112856,0.10192032,0.00003692,0.03551642
18.256628,0.07838313,0.62208861,0.01456192,0.23567024,0.00111755,0.10110939,0.00003654,0.03523333
18.261631,0.07765568,0.61807292,0.01442704,0.23375297,0.00110680,0.10031566,0.00003617,0.03495614
18.266633,0.07694535,0.61411863,0.01429527,0.23187632,0.00109630,0.09953869,0.00003581,0.03468470
18.271636,0.07625158,0.61022494,0.01416653,0.23003921,0.00108603,0.09877803,0.00003546,0.03441886
18.276638,0.07557388,0.60639107,0.01404072,0.22824060,0.00107600,0.09803323,0.00003511,0.03415847
18.281641,0.07491174,0.60261623,0.01391776,0.22647947,0.00106619,0.09730389,0.00003478,0.03390339
18.286643,0.07426471,0.59889964,0.01379755,0.22475485,0.00105660,0.09658960,0.00003445,0.03365349
18.291646,0.07363231,0.59524049,0.01368002,0.22306580,0.00104722,0.09588998,0.00003413,0.03340863
18.296648,0.07301413,0.59163802,0.01356509,0.22141140,0.00103805,0.09520465,0.00003381,0.03316869
18.301651,0.07240974,0.58809144,0.01345268,0.21979078,0.00102908,0.09453325,0.00003350,0.03293354
18.306653,0.07181874,0.58459998,0.01334273,0.21820308,0.00102030,0.09387543,0.00003320,0.03270306
18.311656,0.07124075,0.58116286,0.01323515,0.21664749,0.00101171,0.09323085,0.00003291,0.03247715
18.316658,0.07067540,0.57777932,0.01312989,0.21512322,0.00100330,0.09259920,0.00003262,0.03225569
18.321661,0.07012233,0.57444860,0.01302687,0.21362948,0.00099507,0.09198014,0.00003234,0.03203857
18.326663,0.06958120,0.57116995,0.01292605,0.21216555,0.00098702,0.09137339,0.00003206,0.03182570
18.331666,0.06905167,0.56794262,0.01282735,0.21073070,0.00097913,0.09077864,0.00003179,0.03161696
18.336668,0.06853344,0.56476588,0.01273072,0.20932424,0.00097140,0.09019561,0.00003152,0.03141226
18.341671,0.06802620,0.56163900,0.01263611,0.20794549,0.00096384,0.08962402,0.00003126,0.03121152
18.346673,0.06752965,0.55856125,0.01254346,0.20659381,0.00095643,0.08906362,0.00003101,0.03101464
18.351676,0.06704351,0.55553193,0.01245272,0.20526856,0.00094917,0.08851413,0.00003076,0.03082152
18.356678,0.06656750,0.55255034,0.01236384,0.20396914,0.00094206,0.08797532,0.00003051,0.03063209
18.361681,0.06610137,0.54961577,0.01227677,0.20269495,0.00093509,0.08744694,0.00003027,0.03044627
18.366683,0.06564486,0.54672756,0.01219147,0.20144542,0.00092826,0.08692875,0.00003004,0.03026397
18.371686,0.06519773,0.54388501,0.01210790,0.20022001,0.00092157,0.08642054,0.00002981,0.03008511
18.376688,0.06475973,0.54108747,0.01202600,0.19901816,0.00091500,0.08592207,0.00002958,0.02990963
18.381691,0.06433064,0.53833428,0.01194574,0.19783936,0.00090857,0.08543314,0.00002936,0.02973744
18.386693,0.06391025,0.53562480,0.01186708,0.19668311,0.00090227,0.08495355,0.00002914,0.02956849
18.391696,0.06349833,0.53295839,0.01178998,0.19554891,0.00089608,0.08448309,0.00002893,0.02940269
18.396698,0.06309469,0.53033442,0.01171440,0.19443630,0.00089002,0.08402157,0.00002872,0.02923999
18.401701,0.06269912,0.52775228,0.01164031,0.19334481,0.00088408,0.08356880,0.00002852,0.02908031
18.406703,0.06231143,0.52521137,0.01156766,0.19227399,0.00087825,0.08312460,0.00002831,0.02892360
18.411706,0.06193144,0.52271108,0.01149644,0.19122342,0.00087253,0.08268879,0.00002812,0.02876980
18.416708,0.06155897,0.52025084,0.01142660,0.19019267,0.00086692,0.08226120,0.00002792,0.02861885
18.421711,0.06119384,0.51783007,0.01135811,0.18918134,0.00086141,0.08184167,0.00002773,0.02847069
18.426713,0.06083589,0.51544819,0.01129094,0.18818903,0.00085601,0.08143004,0.00002755,0.02832526
18.431716,0.06048496,0.51310467,0.01122507,0.18721536,0.00085072,0.08102614,0.00002736,0.02818251
18.436718,0.06014088,0.51079894,0.01116046,0.18625995,0.00084552,0.08062983,0.00002718,0.02804239
18.441721,0.05980351,0.50853047,0.01109708,0.18532244,0.00084042,0.08024096,0.00002701,0.02790486
18.446723,0.05947270,0.50629874,0.01103492,0.18440249,0.00083541,0.07985939,0.00002683,0.02776985
18.451726,0.05914830,0.50410322,0.01097394,0.18349974,0.00083050,0.07948497,0.00002666,0.02763732
18.456728,0.05883019,0.50194342,0.01091412,0.18261388,0.00082568,0.07911757,0.00002650,0.02750723
18.461731,0.05851822,0.49981883,0.01085543,0.18174457,0.00082095,0.07875707,0.00002633,0.02737952
18.466733,0.05821226,0.49772895,0.01079785,0.18089151,0.00081630,0.07840333,0.00002617,0.02725417
18.471736,0.05791220,0.49567332,0.01074136,0.18005439,0.00081174,0.07805622,0.00002601,0.02713111
18.476738,0.05761790,0.49365146,0.01068593,0.17923291,0.00080727,0.07771564,0.00002586,0.02701032
18.481741,0.05732926,0.49166290,0.01063155,0.17842679,0.00080287,0.07738146,0.00002570,0.02689175
18.486743,0.05704615,0.48970720,0.01057818,0.17763575,0.00079856,0.07705357,0.00002555,0.02677536
18.491746,0.05676846,0.48778391,0.01052582,0.17685952,0.00079432,0.07673186,0.00002541,0.02666112
18.496748,0.05649610,0.48589259,0.01047445,0.17609783,0.00079017,0.07641621,0.00002526,0.02654898
18.501751,0.05622894,0.48403281,0.01042403,0.17535043,0.00078608,0.07610654,0.00002512,0.02643892
18.506753,0.05596690,0.48220416,0.01037456,0.17461707,0.00078207,0.07580273,0.00002498,0.02633089
18.511756,0.05570987,0.48040622,0.01032602,0.17389750,0.00077814,0.07550468,0.00002484,0.02622486
18.516758,0.05545776,0.47863859,0.01027838,0.17319150,0.00077427,0.07521231,0.00002471,0.02612080
18.521761,0.05521048,0.47690087,0.01023164,0.17249882,0.00077048,0.07492551,0.00002458,0.02601868
18.526763,0.05496793,0.47519268,0.01018577,0.17181925,0.00076675,0.07464420,0.00002444,0.02591846
18.531766,0.05473003,0.47351364,0.01014076,0.17115257,0.00076309,0.07436829,0.00002432,0.02582012
18.536768,0.05449670,0.47186338,0.01009659,0.17049858,0.00075950,0.07409769,0.00002419,0.02572362
18.541771,0.05426784,0.47024153,0.01005326,0.16985705,0.00075597,0.07383231,0.00002407,0.02562893
18.546773,0.05404339,0.46864773,0.01001073,0.16922780,0.00075251,0.07357209,0.00002395,0.02553604
18.551776,0.05382326,0.46708163,0.00996901,0.16861063,0.00074911,0.07331693,0.00002383,0.02544490
18.556778,0.05360738,0.46554289,0.00992807,0.16800534,0.00074577,0.07306676,0.00002371,0.02535550
18.561781,0.05339568,0.46403119,0.00988791,0.16741176,0.00074249,0.07282151,0.00002359,0.02526780
18.566783,0.05318808,0.46254617,0.00984850,0.16682971,0.00073927,0.07258111,0.00002348,0.02518179
18.571786,0.05298451,0.46108753,0.00980984,0.16625901,0.00073610,0.07234547,0.00002337,0.02509743
18.576788,0.05278491,0.45965496,0.00977191,0.16569949,0.00073300,0.07211454,0.00002326,0.02501471
18.581791,0.05258922,0.45824813,0.00973471,0.16515099,0.00072995,0.07188825,0.00002315,0.02493360
18.586793,0.05239736,0.45686675,0.00969821,0.16461334,0.00072696,0.07166652,0.00002305,0.02485407
18.591796,0.05220927,0.45551053,0.00966242,0.16408639,0.00072402,0.07144930,0.00002294,0.02477611
18.596798,0.05202491,0.45417916,0.00962731,0.16356998,0.00072113,0.07123653,0.00002284,0.02469969
18.601801,0.05184420,0.45287238,0.00959288,0.16306398,0.00071830,0.07102815,0.00002274,0.02462480
18.606803,0.05166710,0.45158990,0.00955911,0.16256822,0.00071552,0.07082408,0.00002264,0.02455140
18.611806,0.05149353,0.45033145,0.00952600,0.16208258,0.00071279,0.07062429,0.00002255,0.02447949
18.616808,0.05132347,0.44909677,0.00949354,0.16160691,0.00071011,0.07042872,0.00002245,0.02440905
18.621811,0.05115684,0.44788560,0.00946171,0.16114108,0.00070748,0.07023730,0.00002236,0.02434004
18.626813,0.05099360,0.44669768,0.00943051,0.16068497,0.00070490,0.07004999,0.00002226,0.02427247
18.631816,0.05083370,0.44553276,0.00939993,0.16023844,0.00070236,0.06986673,0.00002217,0.02420630
18.636818,0.05067709,0.44439060,0.00936996,0.15980137,0.00069987,0.06968748,0.00002209,0.02414152
18.641821,0.05052373,0.44327097,0.00934059,0.15937364,0.00069743,0.06951219,0.00002200,0.02407811
18.646823,0.05037356,0.44217362,0.00931181,0.15895514,0.00069504,0.06934081,0.00002191,0.02401607
18.651826,0.05022656,0.44109834,0.00928361,0.15854576,0.00069269,0.06917330,0.00002183,0.02395536
18.656828,0.05008266,0.44004491,0.00925599,0.15814537,0.00069039,0.06900961,0.00002175,0.02389598
18.661831,0.04994183,0.43901310,0.00922894,0.15775389,0.00068813,0.06884969,0.00002166,0.02383791
18.666833,0.04980404,0.43800270,0.00920245,0.15737119,0.00068591,0.06869351,0.00002159,0.02378113
18.671836,0.04966923,0.43701351,0.00917651,0.15699718,0.00068374,0.06854102,0.00002151,0.02372564
18.676838,0.04953738,0.43604533,0.00915111,0.15663176,0.00068160,0.06839219,0.00002143,0.02367141
18.681841,0.04940844,0.43509795,0.00912626,0.15627484,0.00067951,0.06824697,0.00002135,0.02361844
18.686843,0.04928237,0.43417119,0.00910194,0.15592632,0.00067746,0.06810533,0.00002128,0.02356671
18.691846,0.04915915,0.43326485,0.00907815,0.15558610,0.00067545,0.06796723,0.00002121,0.02351620
18.696848,0.04903874,0.43237875,0.00905487,0.15525411,0.00067349,0.06783264,0.00002114,0.02346692
