freq_MHz,T_h4_330um_fres_10.0MHz,T_h4_165um_fres_19.9MHz,T_h4_110um_fres_29.9MHz,T_h4_82um_fres_40.1MHz,T_h4_66um_fres_49.8MHz
75.120030,0.00748263,0.00668355,0.00794106,0.00754639,0.00804868
75.144786,0.00713799,0.00655724,0.00756277,0.00749193,0.00766352
75.169542,0.00683017,0.00644213,0.00722394,0.00744508,0.00731841
75.194299,0.00655408,0.00633739,0.00691911,0.00740561,0.00700781
75.219055,0.00630557,0.00624228,0.00664379,0.00737332,0.00672716
75.243811,0.00608117,0.00615618,0.00639425,0.00734804,0.00647267
75.268567,0.00587799,0.00607851,0.00616738,0.00732963,0.00624116
75.293323,0.00569361,0.00600878,0.00596053,0.00731800,0.00602998
75.318080,0.00552597,0.00594657,0.00577149,0.00731309,0.00583685
75.342836,0.00537332,0.00589151,0.00559834,0.00731485,0.00565984
75.367592,0.00523415,0.00584326,0.00543947,0.00732328,0.00549729
75.392348,0.00510718,0.00580154,0.00529346,0.00733840,0.00534778
75.417104,0.00499129,0.00576611,0.00515909,0.00736027,0.00521006
75.441860,0.00488551,0.00573677,0.00503531,0.00738897,0.00508306
75.466617,0.00478902,0.00571335,0.00492119,0.00742462,0.00496583
75.491373,0.00470107,0.00569571,0.00481592,0.00746737,0.00485755
75.516129,0.00462102,0.00568374,0.00471878,0.00751739,0.00475749
75.540885,0.00454832,0.00567737,0.00462916,0.00757491,0.00466501
75.565641,0.00448248,0.00567654,0.00454649,0.00764019,0.00457955
75.590398,0.00442307,0.00568123,0.00447029,0.00771353,0.00450061
75.615154,0.00436971,0.00569143,0.00440011,0.00779527,0.00442773
75.639910,0.00432207,0.00570719,0.00433558,0.00788581,0.00436053
75.664666,0.00427986,0.00572855,0.00427634,0.00798559,0.00429865
75.689422,0.00424285,0.00575559,0.00422210,0.00809512,0.00424178
75.714179,0.00421081,0.00578844,0.00417259,0.00821498,0.00418963
75.738935,0.00418356,0.00582722,0.00412755,0.00834582,0.00414197
75.763691,0.00416095,0.00587210,0.00408679,0.00848837,0.00409856
75.788447,0.00414285,0.00592329,0.00405011,0.00864346,0.00405922
75.813203,0.00412915,0.00598103,0.00401734,0.00881201,0.00402376
75.837959,0.00411978,0.00604559,0.00398834,0.00899509,0.00399204
75.862716,0.00411469,0.00611729,0.00396299,0.00919389,0.00396392
75.887472,0.00411383,0.00619649,0.00394117,0.00940977,0.00393929
75.912228,0.00411719,0.00628359,0.00392280,0.00964426,0.00391803
75.936984,0.00412479,0.00637908,0.00390779,0.00989914,0.00390008
75.961740,0.00413664,0.00648347,0.00389609,0.01017640,0.00388535
75.986497,0.00415279,0.00659736,0.00388764,0.01047836,0.00387379
76.011253,0.00417333,0.00672143,0.00388242,0.01080768,0.00386536
76.036009,0.00419833,0.00685645,0.00388041,0.01116742,0.00386002
76.060765,0.00422793,0.00700328,0.00388159,0.01156116,0.00385776
76.085521,0.00426226,0.00716292,0.00388597,0.01199305,0.00385856
76.110278,0.00430148,0.00733647,0.00389357,0.01246798,0.00386243
76.135034,0.00434581,0.00752523,0.00390443,0.01299169,0.00386939
76.159790,0.00439546,0.00773066,0.00391858,0.01357100,0.00387948
76.184546,0.00445070,0.00795443,0.00393609,0.01421401,0.00389272
76.209302,0.00451184,0.00819847,0.00395704,0.01493048,0.00390918
76.234059,0.00457921,0.00846502,0.00398151,0.01573214,0.00392892
76.258815,0.00465321,0.00875668,0.00400960,0.01663325,0.00395203
76.283571,0.00473428,0.00907646,0.00404145,0.01765123,0.00397861
76.308327,0.00482293,0.00942791,0.00407720,0.01880751,0.00400877
76.333083,0.00491972,0.00981522,0.00411700,0.02012848,0.00404264
76.357839,0.00502532,0.01024336,0.00416105,0.02164685,0.00408038
76.382596,0.00514045,0.01071824,0.00420955,0.02340301,0.00412215
76.407352,0.00526597,0.01124702,0.00426275,0.02544644,0.00416816
76.432108,0.00540285,0.01183832,0.00432090,0.02783644,0.00421861
76.456864,0.00555218,0.01250272,0.00438432,0.03064059,0.00427375
76.481620,0.00571526,0.01325325,0.00445334,0.03392717,0.00433387
76.506377,0.00589355,0.01410614,0.00452835,0.03774351,0.00439927
76.531133,0.00608877,0.01508177,0.00460977,0.04206535,0.00447030
76.555889,0.00630292,0.01620603,0.00469809,0.04669782,0.00454736
76.580645,0.00653832,0.01751216,0.00479386,0.05113372,0.00463089
76.605401,0.00679775,0.01904317,0.00489770,0.05448459,0.00472140
76.630158,0.00708447,0.02085521,0.00501033,0.05575119,0.00481943
76.654914,0.00740239,0.02302177,0.00513253,0.05448183,0.00492565
76.679670,0.00775619,0.02563845,0.00526523,0.05115895,0.00504076
76.704426,0.00815159,0.02882617,0.00540947,0.04678342,0.00516560
76.729182,0.00859554,0.03272605,0.00556647,0.04222639,0.00530111
76.753938,0.00909666,0.03746574,0.00573762,0.03797917,0.00544838
76.778695,0.00966571,0.04304729,0.00592454,0.03422880,0.00560864
76.803451,0.01031629,0.04906989,0.00612911,0.03099755,0.00578333
76.828207,0.01106581,0.05430512,0.00635354,0.02823884,0.00597414
76.852963,0.01193688,0.05675088,0.00660044,0.02588601,0.00618299
76.877719,0.01295933,0.05514737,0.00687290,0.02387318,0.00641220
76.902476,0.01417316,0.05043324,0.00717463,0.02214249,0.00666445
76.927232,0.01563301,0.04461237,0.00751007,0.02064564,0.00694296
76.951988,0.01741483,0.03906066,0.00788464,0.01934313,0.00725157
76.976744,0.01962600,0.03428656,0.00830498,0.01820299,0.00759494
77.001500,0.02241993,0.03033731,0.00877929,0.01719934,0.00797871
77.026257,0.02601428,0.02710308,0.00931788,0.01631119,0.00840982
77.051013,0.03070047,0.02444769,0.00993377,0.01552144,0.00889689
77.075769,0.03678366,0.02225060,0.01064372,0.01481610,0.00945075
77.100525,0.04423025,0.02041523,0.01146954,0.01418361,0.01008515
77.125281,0.05156863,0.01886688,0.01244015,0.01361442,0.01081781
77.150038,0.05487834,0.01754832,0.01359446,0.01310053,0.01167191
77.174794,0.05149335,0.01641564,0.01498590,0.01263525,0.01267825
77.199550,0.04433117,0.01543491,0.01668907,0.01221291,0.01387850
77.224306,0.03715682,0.01457972,0.01880993,0.01182873,0.01533002
77.249062,0.03130639,0.01382925,0.02150022,0.01147860,0.01711321
77.273818,0.02679042,0.01316699,0.02497451,0.01115901,0.01934244
77.298575,0.02331691,0.01257966,0.02951339,0.01086695,0.02218107
77.323331,0.02060996,0.01205651,0.03537632,0.01059981,0.02585687
77.348087,0.01846334,0.01158876,0.04235941,0.01035532,0.03065285
77.372843,0.01673115,0.01116918,0.04859123,0.01013151,0.03676696
77.397599,0.01531092,0.01079176,0.05012405,0.00992665,0.04371577
77.422356,0.01412990,0.01045149,0.04560785,0.00973926,0.04904918
77.447112,0.01313561,0.01014415,0.03859561,0.00956800,0.04894729
77.471868,0.01228952,0.00986617,0.03212571,0.00941171,0.04349547
77.496624,0.01156282,0.00961452,0.02699263,0.00926939,0.03653930
77.521380,0.01093365,0.00938662,0.02306023,0.00914012,0.03045657
77.546137,0.01038515,0.00918023,0.02003563,0.00902312,0.02569344
77.570893,0.00990412,0.00899346,0.01767168,0.00891771,0.02204349
77.595649,0.00948013,0.00882465,0.01578943,0.00882326,0.01922390
77.620405,0.00910481,0.00867238,0.01426365,0.00873925,0.01700857
77.645161,0.00877140,0.00853542,0.01300665,0.00866522,0.01523563
77.669917,0.00847437,0.00841269,0.01195615,0.00860077,0.01379178
77.694674,0.00820919,0.00830326,0.01106713,0.00854555,0.01259737
77.719430,0.00797207,0.00820635,0.01030645,0.00849927,0.01159554
77.744186,0.00775987,0.00812125,0.00964930,0.00846169,0.01074497
77.768942,0.00756995,0.00804737,0.00907675,0.00843261,0.01001510
77.793698,0.00740006,0.00798421,0.00857419,0.00841189,0.00938294
77.818455,0.00724833,0.00793133,0.00813013,0.00839941,0.00883088
77.843211,0.00711315,0.00788839,0.00773548,0.00839510,0.00834526
77.867967,0.00699315,0.00785510,0.00738290,0.00839893,0.00791533
77.892723,0.00688716,0.00783122,0.00706645,0.00841091,0.00753251
77.917479,0.00679419,0.00781659,0.00678126,0.00843110,0.00718991
77.942236,0.00671341,0.00781110,0.00652331,0.00845956,0.00688190
77.966992,0.00664408,0.00781470,0.00628923,0.00849644,0.00660387
77.991748,0.00658561,0.00782736,0.00607620,0.00854190,0.00635199
78.016504,0.00653751,0.00784914,0.00588183,0.00859615,0.00612306
78.041260,0.00649935,0.00788015,0.00570411,0.00865946,0.00591438
78.066017,0.00647081,0.00792052,0.00554128,0.00873214,0.00572369
78.090773,0.00645164,0.00797048,0.00539187,0.00881454,0.00554904
78.115529,0.00644165,0.00803030,0.00525458,0.00890708,0.00538876
78.140285,0.00644073,0.00810029,0.00512829,0.00901025,0.00524143
78.165041,0.00644883,0.00818087,0.00501203,0.00912460,0.00510579
78.189797,0.00646596,0.00827250,0.00490494,0.00925075,0.00498078
78.214554,0.00649220,0.00837574,0.00480628,0.00938942,0.00486545
78.239310,0.00652769,0.00849121,0.00471539,0.00954142,0.00475898
78.264066,0.00657263,0.00861968,0.00463169,0.00970767,0.00466065
78.288822,0.00662730,0.00876197,0.00455466,0.00988919,0.00456981
78.313578,0.00669204,0.00891906,0.00448386,0.01008718,0.00448591
78.338335,0.00676729,0.00909207,0.00441887,0.01030296,0.00440844
78.363091,0.00685355,0.00928227,0.00435935,0.01053806,0.00433696
78.387847,0.00695144,0.00949113,0.00430498,0.01079420,0.00427108
78.412603,0.00706166,0.00972034,0.00425547,0.01107335,0.00421044
78.437359,0.00718507,0.00997183,0.00421058,0.01137778,0.00415475
78.462116,0.00732261,0.01024782,0.00417009,0.01171008,0.00410371
78.486872,0.00747544,0.01055092,0.00413379,0.01207323,0.00405708
78.511628,0.00764484,0.01088412,0.00410154,0.01247069,0.00401465
78.536384,0.00783234,0.01125091,0.00407316,0.01290645,0.00397622
78.561140,0.00803971,0.01165539,0.00404854,0.01338518,0.00394161
78.585896,0.00826899,0.01210239,0.00402757,0.01391233,0.00391068
78.610653,0.00852261,0.01259759,0.00401015,0.01449432,0.00388329
78.635409,0.00880337,0.01314775,0.00399620,0.01513870,0.00385933
78.660165,0.00911461,0.01376096,0.00398566,0.01585444,0.00383869
78.684921,0.00946025,0.01444695,0.00397849,0.01665222,0.00382129
78.709677,0.00984500,0.01521748,0.00397466,0.01754480,0.00380707
78.734434,0.01027447,0.01608683,0.00397414,0.01854748,0.00379596
78.759190,0.01075544,0.01707253,0.00397692,0.01967867,0.00378792
78.783946,0.01129616,0.01819608,0.00398303,0.02096045,0.00378292
78.808702,0.01190674,0.01948404,0.00399248,0.02241927,0.00378093
78.833458,0.01259965,0.02096918,0.00400531,0.02408641,0.00378196
78.858215,0.01339049,0.02269173,0.00402156,0.02599813,0.00378601
78.882971,0.01429889,0.02470039,0.00404131,0.02819453,0.00379309
78.907727,0.01534982,0.02705211,0.00406463,0.03071593,0.00380324
78.932483,0.01657536,0.02980846,0.00409162,0.03359383,0.00381648
78.957239,0.01801710,0.03302381,0.00412240,0.03683166,0.00383289
78.981995,0.01972927,0.03671543,0.00415710,0.04036854,0.00385252
79.006752,0.02178265,0.04079995,0.00419587,0.04402213,0.00387545
79.031508,0.02426853,0.04498452,0.00423889,0.04742537,0.00390179
79.056264,0.02730024,0.04865211,0.00428635,0.05001978,0.00393163
79.081020,0.03100377,0.05091076,0.00433849,0.05120656,0.00396513
79.105776,0.03547453,0.05101698,0.00439554,0.05065591,0.00400241
79.130533,0.04064710,0.04894100,0.00445780,0.04852874,0.00404365
79.155289,0.04600526,0.04539118,0.00452559,0.04536397,0.00408904
79.180045,0.05023661,0.04126427,0.00459927,0.04176224,0.00413879
79.204801,0.05156155,0.03719913,0.00467925,0.03816536,0.00419315
79.229557,0.04929965,0.03350758,0.00476598,0.03481665,0.00425237
79.254314,0.04467202,0.03028440,0.00485998,0.03181387,0.00431678
79.279070,0.03941339,0.02751800,0.00496183,0.02917204,0.00438670
79.303826,0.03455116,0.02515658,0.00507219,0.02686726,0.00446253
79.328582,0.03041617,0.02313950,0.00519182,0.02486123,0.00454469
79.353338,0.02700539,0.02141012,0.00532155,0.02311335,0.00463367
79.378095,0.02421106,0.01991969,0.00546238,0.02158593,0.00473003
79.402851,0.02191352,0.01862784,0.00561540,0.02024597,0.00483439
79.427607,0.02000960,0.01750166,0.00578191,0.01906542,0.00494744
79.452363,0.01841724,0.01651444,0.00596337,0.01802074,0.00507001
79.477119,0.01707302,0.01564453,0.00616151,0.01709233,0.00520300
79.501875,0.01592828,0.01487432,0.00637833,0.01626387,0.00534746
79.526632,0.01494557,0.01418942,0.00661617,0.01552176,0.00550461
79.551388,0.01409591,0.01357801,0.00687779,0.01485465,0.00567583
79.576144,0.01335662,0.01303030,0.00716648,0.01425301,0.00586275
79.600900,0.01270985,0.01253819,0.00748616,0.01370882,0.00606726
79.625656,0.01214135,0.01209486,0.00784155,0.01321530,0.00629157
79.650413,0.01163968,0.01169460,0.00823837,0.01276667,0.00653828
79.675169,0.01119558,0.01133260,0.00868366,0.01235802,0.00681050
79.699925,0.01080146,0.01100474,0.00918612,0.01198513,0.00711194
79.724681,0.01045110,0.01070753,0.00975660,0.01164438,0.00744705
79.749437,0.01013932,0.01043797,0.01040888,0.01133261,0.00782127
79.774194,0.00986185,0.01019348,0.01116060,0.01104713,0.00824125
79.798950,0.00961507,0.00997185,0.01203470,0.01078555,0.00871522
79.823706,0.00939598,0.00977115,0.01306147,0.01054583,0.00925351
79.848462,0.00920204,0.00958973,0.01428151,0.01032615,0.00986920
79.873218,0.00903111,0.00942615,0.01575015,0.01012493,0.01057908
79.897974,0.00888138,0.00927915,0.01754397,0.00994079,0.01140504
79.922731,0.00875136,0.00914766,0.01977009,0.00977250,0.01237602
79.947487,0.00863977,0.00903074,0.02257824,0.00961898,0.01353098
79.972243,0.00854557,0.00892760,0.02617119,0.00947929,0.01492317
79.996999,0.00846791,0.00883753,0.03079035,0.00935260,0.01662673
80.021755,0.00840611,0.00875996,0.03658929,0.00923817,0.01874608
80.046512,0.00835965,0.00869439,0.04315240,0.00913535,0.02142870
80.071268,0.00832816,0.00864042,0.04849341,0.00904358,0.02487756
80.096024,0.00831139,0.00859773,0.04929582,0.00896238,0.02934167
80.120780,0.00830924,0.00856606,0.04492913,0.00889131,0.03499813
80.145536,0.00832176,0.00854525,0.03845876,0.00883002,0.04146830
80.170293,0.00834909,0.00853518,0.03240101,0.00877819,0.04674792
80.195049,0.00839154,0.00853582,0.02748993,0.00873557,0.04740565
80.219805,0.00844956,0.00854719,0.02365858,0.00870196,0.04288623
80.244561,0.00852375,0.00856938,0.02067082,0.00867719,0.03643185
80.269317,0.00861487,0.00860258,0.01831156,0.00866115,0.03052220
80.294074,0.00872391,0.00864700,0.01641847,0.00865377,0.02579727
80.318830,0.00885202,0.00870297,0.01487482,0.00865502,0.02214227
80.343586,0.00900065,0.00877088,0.01359725,0.00866491,0.01930693
80.368342,0.00917148,0.00885122,0.01252570,0.00868351,0.01707543
80.393098,0.00936658,0.00894457,0.01161625,0.00871090,0.01528867
80.417854,0.00958839,0.00905161,0.01083630,0.00874725,0.01383374
80.442611,0.00983984,0.00917316,0.01016125,0.00879273,0.01263066
80.467367,0.01012443,0.00931015,0.00957222,0.00884760,0.01162211
80.492123,0.01044639,0.00946367,0.00905458,0.00891214,0.01076637
80.516879,0.01081084,0.00963500,0.00859677,0.00898669,0.01003252
80.541635,0.01122399,0.00982560,0.00818959,0.00907168,0.00939730
80.566392,0.01169347,0.01003718,0.00782564,0.00916756,0.00884290
80.591148,0.01222869,0.01027171,0.00749888,0.00927490,0.00835550
80.615904,0.01284139,0.01053150,0.00720434,0.00939430,0.00792423
80.640660,0.01354637,0.01081923,0.00693792,0.00952649,0.00754043
80.665416,0.01436244,0.01113805,0.00669620,0.00967228,0.00719711
80.690173,0.01531384,0.01149164,0.00647628,0.00983260,0.00688861
80.714929,0.01643220,0.01188436,0.00627572,0.01000849,0.00661027
80.739685,0.01775925,0.01232138,0.00609245,0.01020116,0.00635822
80.764441,0.01935076,0.01280887,0.00592468,0.01041197,0.00612923
80.789197,0.02128187,0.01335423,0.00577087,0.01064247,0.00592060
80.813953,0.02365396,0.01396640,0.00562972,0.01089444,0.00573003
80.838710,0.02660157,0.01465625,0.00550005,0.01116991,0.00555557
80.863466,0.03029245,0.01543709,0.00538088,0.01147122,0.00539553
80.888222,0.03489599,0.01632534,0.00527133,0.01180104,0.00524849
80.912978,0.04044617,0.01734137,0.00517062,0.01216249,0.00511318
80.937734,0.04644423,0.01851066,0.00507809,0.01255916,0.00498854
80.962491,0.05120427,0.01986517,0.00499313,0.01299523,0.00487360
80.987247,0.05214888,0.02144506,0.00491522,0.01347559,0.00476755
81.012003,0.04849695,0.02330053,0.00484390,0.01400599,0.00466965
81.036759,0.04240490,0.02549325,0.00477875,0.01459319,0.00457928
81.061515,0.03621441,0.02809573,0.00471941,0.01524519,0.00449585
81.086272,0.03092124,0.03118433,0.00466556,0.01597153,0.00441888
81.111028,0.02665483,0.03481634,0.00461691,0.01678358,0.00434792
81.135784,0.02326140,0.03897076,0.00457322,0.01769498,0.00428256
81.160540,0.02054939,0.04342442,0.00453425,0.01872212,0.00422248
81.185296,0.01835725,0.04756923,0.00449983,0.01988472,0.00416734
81.210053,0.01656188,0.05034804,0.00446978,0.02120643,0.00411688
81.234809,0.01507226,0.05069952,0.00444395,0.02271545,0.00407085
81.259565,0.01382128,0.04842611,0.00442223,0.02444480,0.00402903
81.284321,0.01275912,0.04439804,0.00440450,0.02643187,0.00399122
81.309077,0.01184839,0.03977250,0.00439068,0.02871618,0.00395725
81.333833,0.01106064,0.03532690,0.00438072,0.03133305,0.00392698
81.358590,0.01037395,0.03139215,0.00437455,0.03429963,0.00390027
81.383346,0.00977119,0.02803385,0.00437214,0.03758681,0.00387701
81.408102,0.00923886,0.02520543,0.00437348,0.04107105,0.00385709
81.432858,0.00876614,0.02282765,0.00437856,0.04447023,0.00384044
81.457614,0.00834433,0.02082126,0.00438740,0.04730386,0.00382698
81.482371,0.00796630,0.01911765,0.00440002,0.04897153,0.00381667
81.507127,0.00762621,0.01766067,0.00441649,0.04901466,0.00380945
81.531883,0.00731922,0.01640541,0.00443685,0.04740881,0.00380530
81.556639,0.00704129,0.01531620,0.00446119,0.04458273,0.00380419
81.581395,0.00678900,0.01436472,0.00448960,0.04114079,0.00380614
81.606152,0.00655949,0.01352838,0.00452221,0.03758465,0.00381113
81.630908,0.00635030,0.01278904,0.00455916,0.03421628,0.00381920
81.655664,0.00615933,0.01213208,0.00460059,0.03117126,0.00383037
81.680420,0.00598478,0.01154556,0.00464670,0.02848404,0.00384469
81.705176,0.00582510,0.01101971,0.00469770,0.02613891,0.00386221
81.729932,0.00567894,0.01054646,0.00475382,0.02410005,0.00388301
81.754689,0.00554513,0.01011908,0.00481533,0.02232681,0.00390716
81.779445,0.00542264,0.00973196,0.00488254,0.02078049,0.00393478
81.804201,0.00531059,0.00938035,0.00495577,0.01942686,0.00396597
81.828957,0.00520819,0.00906024,0.00503543,0.01823670,0.00400087
81.853713,0.00511475,0.00876821,0.00512193,0.01718549,0.00403964
81.878470,0.00502969,0.00850132,0.00521576,0.01625282,0.00408245
81.903226,0.00495246,0.00825707,0.00531748,0.01542175,0.00412949
81.927982,0.00488262,0.00803327,0.00542770,0.01467818,0.00418098
81.952738,0.00481974,0.00782804,0.00554712,0.01401037,0.00423718
81.977494,0.00476350,0.00763974,0.00567654,0.01340849,0.00429837
82.002251,0.00471357,0.00746692,0.00581684,0.01286430,0.00436485
82.027007,0.00466970,0.00730835,0.00596907,0.01237083,0.00443699
82.051763,0.00463167,0.00716292,0.00613438,0.01192217,0.00451517
82.076519,0.00459929,0.00702966,0.00631414,0.01151329,0.00459986
82.101275,0.00457241,0.00690772,0.00650988,0.01113990,0.00469154
82.126032,0.00455091,0.00679635,0.00672341,0.01079829,0.00479079
82.150788,0.00453471,0.00669490,0.00695680,0.01048528,0.00489826
82.175544,0.00452373,0.00660279,0.00721249,0.01019810,0.00501467
82.200300,0.00451796,0.00651950,0.00749335,0.00993435,0.00514085
82.225056,0.00451738,0.00644460,0.00780275,0.00969194,0.00527776
82.249812,0.00452204,0.00637769,0.00814472,0.00946903,0.00542648
82.274569,0.00453199,0.00631844,0.00852408,0.00926402,0.00558827
82.299325,0.00454732,0.00626656,0.00894665,0.00907550,0.00576456
82.324081,0.00456815,0.00622181,0.00941951,0.00890222,0.00595704
82.348837,0.00459464,0.00618397,0.00995137,0.00874307,0.00616766
82.373593,0.00462698,0.00615289,0.01055302,0.00859710,0.00639872
82.398350,0.00466540,0.00612844,0.01123801,0.00846344,0.00665292
82.423106,0.00471020,0.00611052,0.01202349,0.00834134,0.00693349
82.447862,0.00476168,0.00609908,0.01293150,0.00823013,0.00724426
82.472618,0.00482024,0.00609409,0.01399066,0.00812920,0.00758988
82.497374,0.00488632,0.00609556,0.01523869,0.00803805,0.00797599
82.522131,0.00496044,0.00610353,0.01672581,0.00795621,0.00840950
82.546887,0.00504318,0.00611808,0.01851968,0.00788328,0.00889898
82.571643,0.00513523,0.00613932,0.02071176,0.00781891,0.00945517
82.596399,0.00523740,0.00616741,0.02342449,0.00776281,0.01009167
82.621155,0.00535059,0.00620253,0.02681453,0.00771473,0.01082594
82.645911,0.00547588,0.00624492,0.03105467,0.00767444,0.01168072
82.670668,0.00561451,0.00629487,0.03623919,0.00764177,0.01268606
82.695424,0.00576793,0.00635270,0.04208296,0.00761660,0.01388227
82.720180,0.00593784,0.00641881,0.04732216,0.00759882,0.01532429
82.744936,0.00612626,0.00649364,0.04957739,0.00758837,0.01708804
82.769692,0.00633556,0.00657771,0.04740451,0.00758523,0.01927921
82.794449,0.00656860,0.00667163,0.04225091,0.00758939,0.02204391
82.819205,0.00682877,0.00677608,0.03648347,0.00760091,0.02557461
82.843961,0.00712022,0.00689186,0.03135786,0.00761985,0.03008255
82.868717,0.00744800,0.00701987,0.02716036,0.00764634,0.03563660
82.893473,0.00781831,0.00716116,0.02380083,0.00768052,0.04163198
82.918230,0.00823891,0.00731694,0.02111029,0.00772258,0.04592492
82.942986,0.00871954,0.00748861,0.01893478,0.00777277,0.04568641
82.967742,0.00927264,0.00767778,0.01715370,0.00783135,0.04111189
82.992498,0.00991431,0.00788632,0.01567677,0.00789866,0.03510961
83.017254,0.01066569,0.00811644,0.01443716,0.00797508,0.02965696
83.042011,0.01155500,0.00837071,0.01338516,0.00806105,0.02525713
83.066767,0.01262068,0.00865218,0.01248344,0.00815708,0.02181385
83.091523,0.01391603,0.00896443,0.01170365,0.00826374,0.01911494
83.116279,0.01551646,0.00931178,0.01102393,0.00838169,0.01697265
83.141035,0.01753049,0.00969939,0.01042727,0.00851168,0.01524549
83.165791,0.02011550,0.01013354,0.00990023,0.00865457,0.01383127
83.190548,0.02349531,0.01062186,0.00943209,0.00881132,0.01265657
83.215304,0.02795550,0.01117380,0.00901421,0.00898305,0.01166815
83.240060,0.03370383,0.01180107,0.00863956,0.00917101,0.01082690
83.264816,0.04022901,0.01251844,0.00830236,0.00937665,0.01010363
83.289572,0.04490549,0.01334466,0.00799781,0.00960162,0.00947621
83.314329,0.04396636,0.01430390,0.00772193,0.00984782,0.00892761
83.339085,0.03822170,0.01542760,0.00747136,0.01011743,0.00844455
83.363841,0.03163517,0.01675725,0.00724325,0.01041299,0.00801655
83.388597,0.02614854,0.01834813,0.00703519,0.01073742,0.00763523
83.413353,0.02195343,0.02027441,0.00684512,0.01109415,0.00729380
83.438110,0.01877768,0.02263534,0.00667125,0.01148720,0.00698675
83.462866,0.01634047,0.02556053,0.00651206,0.01192127,0.00670953
83.487622,0.01443281,0.02920589,0.00636621,0.01240195,0.00645835
83.512378,0.01290970,0.03371222,0.00623255,0.01293589,0.00623005
83.537134,0.01167132,0.03904954,0.00611007,0.01353105,0.00602199
83.561890,0.01064816,0.04461178,0.00599788,0.01419701,0.00583188
83.586647,0.00979088,0.04867971,0.00589520,0.01494539,0.00565783
83.611403,0.00906378,0.04901482,0.00580136,0.01579036,0.00549816
83.636159,0.00844049,0.04532458,0.00571575,0.01674931,0.00535146
83.660915,0.00790122,0.03968716,0.00563784,0.01784368,0.00521649
83.685671,0.00743082,0.03406863,0.00556717,0.01909998,0.00509219
83.710428,0.00701756,0.02926649,0.00550333,0.02055100,0.00497762
83.735184,0.00665220,0.02537485,0.00544595,0.02223711,0.00487196
83.759940,0.00632737,0.02225874,0.00539471,0.02420708,0.00477449
83.784696,0.00603716,0.01975224,0.00534935,0.02651765,0.00468457
83.809452,0.00577674,0.01771435,0.00530961,0.02922901,0.00460165
83.834209,0.00554214,0.01603660,0.00527529,0.03239070,0.00452523
83.858965,0.00533009,0.01463807,0.00524620,0.03600668,0.00445487
83.883721,0.00513784,0.01345863,0.00522220,0.03996225,0.00439017
83.908477,0.00496309,0.01245334,0.00520316,0.04390508,0.00433080
83.933233,0.00480388,0.01158827,0.00518898,0.04714227,0.00427645
83.957989,0.00465856,0.01083747,0.00517958,0.04876365,0.00422683
83.982746,0.00452569,0.01018084,0.00517491,0.04816251,0.00418171
84.007502,0.00440407,0.00960265,0.00517492,0.04554290,0.00414087
84.032258,0.00429262,0.00909041,0.00517962,0.04174211,0.00410412
84.057014,0.00419043,0.00863412,0.00518900,0.03761793,0.00407129
84.081770,0.00409670,0.00822567,0.00520310,0.03370315,0.00404224
84.106527,0.00401073,0.00785845,0.00522197,0.03022162,0.00401683
84.131283,0.00393192,0.00752700,0.00524567,0.02721737,0.00399496
84.156039,0.00385973,0.00722678,0.00527430,0.02465539,0.00397653
84.180795,0.00379367,0.00695400,0.00530798,0.02247539,0.00396146
84.205551,0.00373335,0.00670545,0.00534686,0.02061547,0.00394969
84.230308,0.00367839,0.00647842,0.00539109,0.01902060,0.00394116
84.255064,0.00362847,0.00627060,0.00544087,0.01764467,0.00393585
84.279820,0.00358330,0.00607999,0.00549644,0.01645005,0.00393372
84.304576,0.00354264,0.00590489,0.00555804,0.01540631,0.00393477
84.329332,0.00350627,0.00574381,0.00562598,0.01448892,0.00393899
84.354089,0.00347400,0.00559547,0.00570059,0.01367804,0.00394641
84.378845,0.00344565,0.00545874,0.00578224,0.01295757,0.00395705
84.403601,0.00342110,0.00533263,0.00587136,0.01231437,0.00397095
84.428357,0.00340022,0.00521628,0.00596844,0.01173763,0.00398817
84.453113,0.00338290,0.00510892,0.00607401,0.01121842,0.00400876
84.477869,0.00336907,0.00500989,0.00618869,0.01074930,0.00403283
84.502626,0.00335867,0.00491860,0.00631316,0.01032407,0.00406046
84.527382,0.00335163,0.00483450,0.00644822,0.00993746,0.00409176
84.552138,0.00334794,0.00475715,0.00659473,0.00958504,0.00412689
84.576894,0.00334758,0.00468611,0.00675372,0.00926303,0.00416597
84.601650,0.00335055,0.00462103,0.00692632,0.00896819,0.00420919
84.626407,0.00335687,0.00456158,0.00711384,0.00869773,0.00425675
84.651163,0.00336656,0.00450747,0.00731777,0.00844924,0.00430886
84.675919,0.00337969,0.00445844,0.00753983,0.00822063,0.00436577
84.700675,0.00339631,0.00441427,0.00778201,0.00801009,0.00442777
84.725431,0.00341651,0.00437477,0.00804660,0.00781603,0.00449516
84.750188,0.00344041,0.00433977,0.00833627,0.00763704,0.00456829
84.774944,0.00346811,0.00430911,0.00865415,0.00747192,0.00464758
84.799700,0.00349977,0.00428267,0.00900393,0.00731956,0.00473345
84.824456,0.00353556,0.00426035,0.00938996,0.00717903,0.00482642
84.849212,0.00357568,0.00424206,0.00981742,0.00704948,0.00492704
84.873968,0.00362035,0.00422774,0.01029255,0.00693015,0.00503596
84.898725,0.00366982,0.00421734,0.01082285,0.00682039,0.00515391
84.923481,0.00372440,0.00421083,0.01141747,0.00671960,0.00528171
