freq_MHz,T_t0,T_t1,T_t2,T_t3,T_t4,T_t5
18.496998,0.00442174,0.03472967,0.07458089,0.12228853,0.18248739,0.26218463
18.501001,0.00440425,0.03460446,0.07431884,0.12186136,0.18185421,0.26129162
18.505003,0.00438703,0.03448115,0.07406078,0.12144067,0.18123054,0.26041176
18.509006,0.00437006,0.03435971,0.07380665,0.12102638,0.18061624,0.25954487
18.513009,0.00435334,0.03424012,0.07355640,0.12061839,0.18001120,0.25869077
18.517011,0.00433687,0.03412233,0.07330998,0.12021662,0.17941527,0.25784930
18.521014,0.00432065,0.03400634,0.07306733,0.11982097,0.17882834,0.25702029
18.525017,0.00430466,0.03389211,0.07282839,0.11943136,0.17825028,0.25620358
18.529019,0.00428891,0.03377962,0.07259313,0.11904771,0.17768098,0.25539900
18.533022,0.00427340,0.03366884,0.07236147,0.11866994,0.17712030,0.25460640
18.537025,0.00425811,0.03355975,0.07213338,0.11829796,0.17656815,0.25382563
18.541027,0.00424306,0.03345233,0.07190881,0.11793171,0.17602441,0.25305654
18.545030,0.00422822,0.03334656,0.07168771,0.11757110,0.17548897,0.25229898
18.549033,0.00421361,0.03324241,0.07147004,0.11721606,0.17496172,0.25155281
18.553035,0.00419921,0.03313985,0.07125574,0.11686652,0.17444255,0.25081789
18.557038,0.00418503,0.03303888,0.07104478,0.11652240,0.17393137,0.25009407
18.561041,0.00417105,0.03293946,0.07083711,0.11618364,0.17342807,0.24938123
18.565043,0.00415729,0.03284159,0.07063269,0.11585017,0.17293255,0.24867924
18.569046,0.00414373,0.03274523,0.07043148,0.11552192,0.17244472,0.24798795
18.573049,0.00413038,0.03265037,0.07023343,0.11519883,0.17196449,0.24730726
18.577051,0.00411722,0.03255699,0.07003852,0.11488083,0.17149176,0.24663703
18.581054,0.00410426,0.03246507,0.06984670,0.11456787,0.17102644,0.24597714
18.585057,0.00409150,0.03237460,0.06965793,0.11425987,0.17056844,0.24532747
18.589059,0.00407892,0.03228555,0.06947217,0.11395678,0.17011768,0.24468791
18.593062,0.00406654,0.03219791,0.06928940,0.11365855,0.16967407,0.24405834
18.597065,0.00405435,0.03211166,0.06910956,0.11336512,0.16923754,0.24343865
18.601067,0.00404234,0.03202679,0.06893264,0.11307642,0.16880799,0.24282873
18.605070,0.00403051,0.03194327,0.06875860,0.11279241,0.16838534,0.24222848
18.609073,0.00401886,0.03186110,0.06858740,0.11251303,0.16796953,0.24163778
18.613075,0.00400739,0.03178025,0.06841901,0.11223823,0.16756048,0.24105655
18.617078,0.00399610,0.03170071,0.06825339,0.11196796,0.16715811,0.24048466
18.621081,0.00398497,0.03162248,0.06809053,0.11170216,0.16676234,0.23992203
18.625083,0.00397403,0.03154552,0.06793038,0.11144080,0.16637312,0.23936857
18.629086,0.00396325,0.03146983,0.06777293,0.11118382,0.16599036,0.23882416
18.633089,0.00395263,0.03139540,0.06761813,0.11093117,0.16561400,0.23828874
18.637091,0.00394219,0.03132220,0.06746596,0.11068282,0.16524397,0.23776219
18.641094,0.00393191,0.03125024,0.06731640,0.11043871,0.16488021,0.23724444
18.645097,0.00392179,0.03117949,0.06716941,0.11019879,0.16452265,0.23673539
18.649099,0.00391183,0.03110993,0.06702498,0.10996304,0.16417124,0.23623496
18.653102,0.00390202,0.03104157,0.06688306,0.10973140,0.16382590,0.23574308
18.657105,0.00389238,0.03097439,0.06674365,0.10950384,0.16348659,0.23525965
18.661107,0.00388289,0.03090837,0.06660671,0.10928031,0.16315323,0.23478459
18.665110,0.00387355,0.03084350,0.06647222,0.10906078,0.16282578,0.23431783
18.669113,0.00386436,0.03077977,0.06634016,0.10884521,0.16250418,0.23385930
18.673115,0.00385533,0.03071718,0.06621049,0.10863355,0.16218837,0.23340891
18.677118,0.00384644,0.03065570,0.06608321,0.10842578,0.16187830,0.23296660
18.681121,0.00383770,0.03059534,0.06595829,0.10822185,0.16157392,0.23253228
18.685123,0.00382910,0.03053607,0.06583570,0.10802174,0.16127517,0.23210590
18.689126,0.00382065,0.03047789,0.06571543,0.10782540,0.16098201,0.23168738
18.693129,0.00381234,0.03042079,0.06559746,0.10763281,0.16069439,0.23127666
18.697131,0.00380417,0.03036475,0.06548175,0.10744393,0.16041225,0.23087366
18.701134,0.00379614,0.03030978,0.06536830,0.10725873,0.16013555,0.23047834
18.705137,0.00378825,0.03025585,0.06525709,0.10707718,0.15986425,0.23009061
18.709139,0.00378049,0.03020297,0.06514809,0.10689924,0.15959830,0.22971042
18.713142,0.00377288,0.03015112,0.06504130,0.10672489,0.15933766,0.22933772
18.717145,0.00376539,0.03010029,0.06493668,0.10655410,0.15908228,0.22897243
18.721147,0.00375804,0.03005047,0.06483422,0.10638684,0.15883212,0.22861451
18.725150,0.00375082,0.03000167,0.06473391,0.10622308,0.15858715,0.22826390
18.729153,0.00374373,0.02995386,0.06463573,0.10606280,0.15834731,0.22792054
18.733155,0.00373677,0.02990704,0.06453965,0.10590596,0.15811258,0.22758438
18.737158,0.00372994,0.02986120,0.06444568,0.10575255,0.15788291,0.22725536
18.741161,0.00372324,0.02981634,0.06435379,0.10560253,0.15765827,0.22693344
18.745163,0.00371667,0.02977244,0.06426396,0.10545589,0.15743862,0.22661857
18.749166,0.00371021,0.02972951,0.06417618,0.10531259,0.15722393,0.22631069
18.753169,0.00370389,0.02968753,0.06409043,0.10517262,0.15701415,0.22600976
18.757171,0.00369768,0.02964649,0.06400671,0.10503595,0.15680926,0.22571573
18.761174,0.00369160,0.02960640,0.06392500,0.10490256,0.15660923,0.22542856
18.765177,0.00368564,0.02956724,0.06384528,0.10477242,0.15641402,0.22514820
18.769179,0.00367980,0.02952900,0.06376754,0.10464552,0.15622360,0.22487461
18.773182,0.00367408,0.02949169,0.06369177,0.10452184,0.15603793,0.22460774
18.777185,0.00366848,0.02945529,0.06361796,0.10440135,0.15585700,0.22434756
18.781187,0.00366300,0.02941980,0.06354609,0.10428404,0.15568077,0.22409403
18.785190,0.00365763,0.02938522,0.06347616,0.10416989,0.15550922,0.22384710
18.789193,0.00365238,0.02935153,0.06340814,0.10405887,0.15534231,0.22360674
18.793195,0.00364725,0.02931873,0.06334204,0.10395097,0.15518002,0.22337292
18.797198,0.00364222,0.02928682,0.06327784,0.10384618,0.15502232,0.22314559
18.801201,0.00363732,0.02925580,0.06321552,0.10374447,0.15486919,0.22292472
18.805203,0.00363252,0.02922565,0.06315508,0.10364583,0.15472060,0.22271027
18.809206,0.00362784,0.02919637,0.06309652,0.10355025,0.15457654,0.22250222
18.813209,0.00362327,0.02916796,0.06303981,0.10345770,0.15443697,0.22230053
18.817211,0.00361881,0.02914041,0.06298495,0.10336817,0.15430188,0.22210517
18.821214,0.00361446,0.02911372,0.06293193,0.10328165,0.15417123,0.22191611
18.825217,0.00361022,0.02908789,0.06288074,0.10319812,0.15404503,0.22173332
18.829219,0.00360609,0.02906291,0.06283138,0.10311758,0.15392323,0.22155678
18.833222,0.00360207,0.02903877,0.06278383,0.10304000,0.15380582,0.22138645
18.837225,0.00359815,0.02901547,0.06273810,0.10296537,0.15369279,0.22122230
18.841227,0.00359434,0.02899302,0.06269416,0.10289369,0.15358411,0.22106432
18.845230,0.00359064,0.02897139,0.06265201,0.10282493,0.15347977,0.22091248
18.849233,0.00358705,0.02895060,0.06261165,0.10275909,0.15337975,0.22076675
18.853235,0.00358356,0.02893064,0.06257307,0.10269616,0.15328403,0.22062711
18.857238,0.00358017,0.02891150,0.06253626,0.10263613,0.15319260,0.22049354
18.861241,0.00357689,0.02889318,0.06250122,0.10257898,0.15310544,0.22036602
18.865243,0.00357371,0.02887569,0.06246794,0.10252470,0.15302254,0.22024452
18.869246,0.00357064,0.02885900,0.06243641,0.10247330,0.15294388,0.22012903
18.873249,0.00356767,0.02884313,0.06240663,0.10242475,0.15286945,0.22001953
18.877252,0.00356480,0.02882807,0.06237860,0.10237905,0.15279923,0.21991600
18.881254,0.00356204,0.02881382,0.06235230,0.10233619,0.15273323,0.21981841
18.885257,0.00355937,0.02880038,0.06232774,0.10229616,0.15267141,0.21972677
18.889260,0.00355681,0.02878774,0.06230491,0.10225896,0.15261378,0.21964104
18.893262,0.00355435,0.02877589,0.06228380,0.10222458,0.15256032,0.21956122
18.897265,0.00355199,0.02876485,0.06226442,0.10219301,0.15251101,0.21948729
18.901268,0.00354973,0.02875460,0.06224675,0.10216425,0.15246587,0.21941923
18.905270,0.00354756,0.02874515,0.06223079,0.10213828,0.15242486,0.21935704
18.909273,0.00354550,0.02873650,0.06221655,0.10211512,0.15238799,0.21930071
18.913276,0.00354354,0.02872863,0.06220401,0.10209474,0.15235525,0.21925021
18.917278,0.00354168,0.02872155,0.06219318,0.10207714,0.15232662,0.21920555
18.921281,0.00353991,0.02871527,0.06218405,0.10206233,0.15230211,0.21916670
18.925284,0.00353825,0.02870977,0.06217662,0.10205030,0.15228171,0.21913368
18.929286,0.00353668,0.02870506,0.06217089,0.10204103,0.15226541,0.21910645
18.933289,0.00353521,0.02870113,0.06216685,0.10203454,0.15225321,0.21908503
18.937292,0.00353384,0.02869798,0.06216451,0.10203082,0.15224510,0.21906939
18.941294,0.00353256,0.02869562,0.06216386,0.10202986,0.15224108,0.21905954
18.945297,0.00353139,0.02869405,0.06216490,0.10203166,0.15224114,0.21905547
18.949300,0.00353031,0.02869325,0.06216763,0.10203623,0.15224529,0.21905718
18.953302,0.00352933,0.02869324,0.06217205,0.10204355,0.15225351,0.21906465
18.957305,0.00352844,0.02869401,0.06217816,0.10205364,0.15226582,0.21907790
18.961308,0.00352765,0.02869555,0.06218596,0.10206648,0.15228220,0.21909692
18.965310,0.00352696,0.02869788,0.06219545,0.10208208,0.15230266,0.21912170
18.969313,0.00352636,0.02870099,0.06220663,0.10210044,0.15232720,0.21915224
18.973316,0.00352586,0.02870488,0.06221950,0.10212156,0.15235581,0.21918856
18.977318,0.00352546,0.02870955,0.06223405,0.10214544,0.15238850,0.21923063
18.981321,0.00352515,0.02871500,0.06225030,0.10217209,0.15242527,0.21927848
18.985324,0.00352494,0.02872123,0.06226824,0.10220149,0.15246613,0.21933210
18.989326,0.00352483,0.02872825,0.06228787,0.10223366,0.15251106,0.21939148
18.993329,0.00352481,0.02873604,0.06230920,0.10226860,0.15256009,0.21945665
18.997332,0.00352489,0.02874462,0.06233223,0.10230631,0.15261320,0.21952760
19.001334,0.00352506,0.02875398,0.06235695,0.10234679,0.15267042,0.21960433
19.005337,0.00352533,0.02876412,0.06238337,0.10239005,0.15273173,0.21968685
19.009340,0.00352570,0.02877505,0.06241150,0.10243609,0.15279714,0.21977518
19.013342,0.00352616,0.02878677,0.06244133,0.10248491,0.15286667,0.21986931
19.017345,0.00352672,0.02879927,0.06247287,0.10253653,0.15294031,0.21996925
19.021348,0.00352737,0.02881256,0.06250612,0.10259093,0.15301808,0.22007502
19.025350,0.00352812,0.02882664,0.06254109,0.10264814,0.15309998,0.22018662
19.029353,0.00352897,0.02884152,0.06257778,0.10270816,0.15318602,0.22030406
19.033356,0.00352992,0.02885718,0.06261619,0.10277098,0.15327621,0.22042736
19.037358,0.00353096,0.02887364,0.06265632,0.10283663,0.15337055,0.22055652
19.041361,0.00353209,0.02889090,0.06269819,0.10290510,0.15346906,0.22069157
19.045364,0.00353333,0.02890896,0.06274179,0.10297640,0.15357175,0.22083250
19.049366,0.00353466,0.02892781,0.06278714,0.10305054,0.15367862,0.22097934
19.053369,0.00353609,0.02894747,0.06283422,0.10312754,0.15378969,0.22113210
19.057372,0.00353761,0.02896793,0.06288306,0.10320738,0.15390498,0.22129080
19.061374,0.00353923,0.02898920,0.06293366,0.10329010,0.15402448,0.22145545
19.065377,0.00354096,0.02901128,0.06298601,0.10337568,0.15414822,0.22162608
19.069380,0.00354277,0.02903417,0.06304014,0.10346415,0.15427621,0.22180269
19.073382,0.00354469,0.02905787,0.06309604,0.10355552,0.15440847,0.22198530
19.077385,0.00354671,0.02908240,0.06315371,0.10364979,0.15454500,0.22217394
19.081388,0.00354882,0.02910774,0.06321318,0.10374698,0.15468582,0.22236863
19.085390,0.00355103,0.02913391,0.06327444,0.10384709,0.15483096,0.22256939
19.089393,0.00355335,0.02916090,0.06333750,0.10395014,0.15498042,0.22277624
19.093396,0.00355576,0.02918873,0.06340237,0.10405614,0.15513422,0.22298920
19.097398,0.00355827,0.02921738,0.06346906,0.10416510,0.15529238,0.22320829
19.101401,0.00356088,0.02924688,0.06353757,0.10427704,0.15545492,0.22343355
19.105404,0.00356359,0.02927721,0.06360792,0.10439197,0.15562186,0.22366499
19.109406,0.00356641,0.02930839,0.06368010,0.10450990,0.15579321,0.22390264
19.113409,0.00356932,0.02934042,0.06375414,0.10463085,0.15596900,0.22414653
19.117412,0.00357234,0.02937329,0.06383004,0.10475483,0.15614925,0.22439668
19.121414,0.00357545,0.02940703,0.06390780,0.10488185,0.15633398,0.22465313
19.125417,0.00357868,0.02944162,0.06398745,0.10501194,0.15652321,0.22491591
19.129420,0.00358200,0.02947708,0.06406898,0.10514511,0.15671696,0.22518503
19.133422,0.00358543,0.02951341,0.06415241,0.10528137,0.15691526,0.22546055
19.137425,0.00358896,0.02955062,0.06423775,0.10542074,0.15711813,0.22574248
19.141428,0.00359259,0.02958870,0.06432501,0.10556324,0.15732559,0.22603086
19.145430,0.00359633,0.02962767,0.06441420,0.10570888,0.15753767,0.22632572
19.149433,0.00360018,0.02966752,0.06450534,0.10585769,0.15775441,0.22662711
19.153436,0.00360413,0.02970827,0.06459842,0.10600969,0.15797581,0.22693504
19.157438,0.00360818,0.02974992,0.06469348,0.10616488,0.15820192,0.22724957
19.161441,0.00361235,0.02979247,0.06479051,0.10632330,0.15843275,0.22757073
19.165444,0.00361662,0.02983593,0.06488954,0.10648496,0.15866835,0.22789856
19.169446,0.00362100,0.02988031,0.06499056,0.10664989,0.15890872,0.22823309
19.173449,0.00362549,0.02992561,0.06509361,0.10681810,0.15915392,0.22857437
19.177452,0.00363008,0.02997184,0.06519869,0.10698961,0.15940397,0.22892244
19.181454,0.00363479,0.03001900,0.06530581,0.10716446,0.15965889,0.22927734
19.185457,0.00363961,0.03006711,0.06541499,0.10734266,0.15991873,0.22963912
19.189460,0.00364454,0.03011616,0.06552624,0.10752423,0.16018352,0.23000782
19.193462,0.00364958,0.03016617,0.06563958,0.10770920,0.16045328,0.23038348
19.197465,0.00365473,0.03021713,0.06575503,0.10789760,0.16072806,0.23076615
19.201468,0.00366000,0.03026906,0.06587260,0.10808944,0.16100789,0.23115589
19.205470,0.00366538,0.03032197,0.06599230,0.10828476,0.16129281,0.23155273
19.209473,0.00367088,0.03037586,0.06611415,0.10848358,0.16158286,0.23195673
19.213476,0.00367649,0.03043074,0.06623818,0.10868593,0.16187806,0.23236794
19.217478,0.00368222,0.03048662,0.06636438,0.10889183,0.16217847,0.23278642
19.221481,0.00368806,0.03054350,0.06649280,0.10910132,0.16248412,0.23321221
19.225484,0.00369402,0.03060140,0.06662343,0.10931442,0.16279506,0.23364536
19.229486,0.00370011,0.03066032,0.06675630,0.10953116,0.16311131,0.23408595
19.233489,0.00370631,0.03072026,0.06689144,0.10975157,0.16343294,0.23453402
19.237492,0.00371263,0.03078125,0.06702885,0.10997569,0.16375998,0.23498963
19.241494,0.00371908,0.03084328,0.06716855,0.11020353,0.16409247,0.23545283
19.245497,0.00372565,0.03090637,0.06731058,0.11043515,0.16443046,0.23592370
19.249500,0.00373234,0.03097052,0.06745494,0.11067056,0.16477400,0.23640230
19.253502,0.00373915,0.03103575,0.06760166,0.11090980,0.16512314,0.23688868
19.257505,0.00374610,0.03110206,0.06775076,0.11115291,0.16547791,0.23738291
19.261508,0.00375316,0.03116947,0.06790226,0.11139992,0.16583838,0.23788505
19.265510,0.00376036,0.03123798,0.06805618,0.11165087,0.16620460,0.23839518
19.269513,0.00376769,0.03130760,0.06821255,0.11190579,0.16657661,0.23891337
19.273516,0.00377514,0.03137835,0.06837139,0.11216472,0.16695446,0.23943967
19.277518,0.00378273,0.03145024,0.06853272,0.11242769,0.16733822,0.23997417
19.281521,0.00379045,0.03152327,0.06869657,0.11269476,0.16772793,0.24051694
19.285524,0.00379830,0.03159746,0.06886297,0.11296594,0.16812365,0.24106805
19.289526,0.00380629,0.03167281,0.06903193,0.11324130,0.16852545,0.24162758
19.293529,0.00381441,0.03174935,0.06920348,0.11352086,0.16893337,0.24219560
19.297532,0.00382267,0.03182708,0.06937765,0.11380467,0.16934747,0.24277219
19.301534,0.00383107,0.03190601,0.06955447,0.11409277,0.16976783,0.24335744
19.305537,0.00383961,0.03198616,0.06973396,0.11438521,0.17019449,0.24395143
19.309540,0.00384829,0.03206754,0.06991615,0.11468203,0.17062753,0.24455424
19.313542,0.00385711,0.03215016,0.07010107,0.11498328,0.17106700,0.24516596
19.317545,0.00386608,0.03223403,0.07028875,0.11528900,0.17151298,0.24578666
19.321548,0.00387519,0.03231917,0.07047922,0.11559924,0.17196553,0.24641646
19.325550,0.00388445,0.03240560,0.07067251,0.11591404,0.17242472,0.24705542
19.329553,0.00389386,0.03249332,0.07086865,0.11623347,0.17289061,0.24770365
19.333556,0.00390342,0.03258235,0.07106767,0.11655756,0.17336329,0.24836124
19.337558,0.00391313,0.03267270,0.07126961,0.11688638,0.17384282,0.24902829
19.341561,0.00392299,0.03276440,0.07147449,0.11721996,0.17432927,0.24970489
19.345564,0.00393301,0.03285745,0.07168235,0.11755838,0.17482273,0.25039115
19.349566,0.00394318,0.03295187,0.07189323,0.11790167,0.17532327,0.25108716
19.353569,0.00395351,0.03304768,0.07210715,0.11824990,0.17583097,0.25179304
19.357572,0.00396401,0.03314489,0.07232416,0.11860313,0.17634590,0.25250888
19.361574,0.00397466,0.03324351,0.07254430,0.11896141,0.17686816,0.25323480
19.365577,0.00398548,0.03334358,0.07276759,0.11932480,0.17739783,0.25397090
19.369580,0.00399646,0.03344509,0.07299408,0.11969337,0.17793498,0.25471730
19.373582,0.00400761,0.03354808,0.07322381,0.12006716,0.17847972,0.25547411
19.377585,0.00401893,0.03365255,0.07345682,0.12044626,0.17903212,0.25624145
19.381588,0.00403042,0.03375854,0.07369314,0.12083072,0.17959228,0.25701944
19.385590,0.00404209,0.03386604,0.07393281,0.12122061,0.18016029,0.25780820
19.389593,0.00405393,0.03397510,0.07417589,0.12161599,0.18073624,0.25860785
19.393596,0.00406595,0.03408571,0.07442242,0.12201694,0.18132024,0.25941853
19.397598,0.00407815,0.03419791,0.07467243,0.12242352,0.18191238,0.26024035
19.401601,0.00409053,0.03431171,0.07492597,0.12283581,0.18251276,0.26107345
19.405604,0.00410309,0.03442714,0.07518309,0.12325387,0.18312148,0.26191797
19.409606,0.00411584,0.03454422,0.07544384,0.12367779,0.18373864,0.26277404
19.413609,0.00412878,0.03466296,0.07570826,0.12410764,0.18436437,0.26364180
19.417612,0.00414191,0.03478339,0.07597640,0.12454350,0.18499875,0.26452139
19.421614,0.00415524,0.03490554,0.07624831,0.12498544,0.18564191,0.26541296
19.425617,0.00416876,0.03502942,0.07652405,0.12543355,0.18629396,0.26631666
19.429620,0.00418248,0.03515506,0.07680366,0.12588791,0.18695501,0.26723263
19.433622,0.00419640,0.03528249,0.07708721,0.12634861,0.18762519,0.26816103
19.437625,0.00421053,0.03541172,0.07737473,0.12681573,0.18830460,0.26910202
19.441628,0.00422486,0.03554279,0.07766630,0.12728936,0.18899339,0.27005575
19.445630,0.00423941,0.03567571,0.07796195,0.12776959,0.18969166,0.27102240
19.449633,0.00425416,0.03581053,0.07826177,0.12825651,0.19039955,0.27200212
19.453636,0.00426913,0.03594725,0.07856580,0.12875022,0.19111720,0.27299508
19.457638,0.00428432,0.03608591,0.07887410,0.12925081,0.19184473,0.27400146
19.461641,0.00429973,0.03622655,0.07918673,0.12975838,0.19258228,0.27502144
19.465644,0.00431537,0.03636917,0.07950377,0.13027303,0.19333000,0.27605519
19.469646,0.00433123,0.03651383,0.07982527,0.13079486,0.19408801,0.27710290
19.473649,0.00434733,0.03666054,0.08015130,0.13132398,0.19485648,0.27816476
19.477652,0.00436366,0.03680934,0.08048193,0.13186049,0.19563554,0.27924096
19.481654,0.00438023,0.03696025,0.08081722,0.13240451,0.19642536,0.28033168
19.485657,0.00439704,0.03711332,0.08115725,0.13295615,0.19722608,0.28143714
19.489660,0.00441409,0.03726857,0.08150210,0.13351551,0.19803786,0.28255753
19.493662,0.00443140,0.03742604,0.08185183,0.13408273,0.19886087,0.28369307
19.497665,0.00444896,0.03758575,0.08220651,0.13465790,0.19969527,0.28484395
19.501668,0.00446677,0.03774776,0.08256624,0.13524117,0.20054122,0.28601041
19.505670,0.00448484,0.03791208,0.08293108,0.13583265,0.20139891,0.28719266
19.509673,0.00450318,0.03807877,0.08330112,0.13643247,0.20226851,0.28839092
19.513676,0.00452179,0.03824785,0.08367644,0.13704077,0.20315020,0.28960542
19.517678,0.00454067,0.03841937,0.08405713,0.13765766,0.20404416,0.29083640
19.521681,0.00455982,0.03859336,0.08444327,0.13828330,0.20495058,0.29208410
19.525684,0.00457926,0.03876987,0.08483495,0.13891782,0.20586965,0.29334876
19.529686,0.00459898,0.03894893,0.08523226,0.13956137,0.20680157,0.29463063
19.533689,0.00461900,0.03913059,0.08563530,0.14021408,0.20774655,0.29592996
19.537692,0.00463931,0.03931490,0.08604415,0.14087612,0.20870478,0.29724702
19.541694,0.00465992,0.03950189,0.08645893,0.14154763,0.20967647,0.29858207
19.545697,0.00468083,0.03969161,0.08687972,0.14222877,0.21066185,0.29993537
19.549700,0.00470206,0.03988411,0.08730664,0.14291970,0.21166113,0.30130721
19.553702,0.00472360,0.04007944,0.08773978,0.14362058,0.21267454,0.30269787
19.557705,0.00474546,0.04027764,0.08817925,0.14433158,0.21370230,0.30410764
19.561708,0.00476765,0.04047877,0.08862516,0.14505288,0.21474465,0.30553681
19.565710,0.00479016,0.04068287,0.08907763,0.14578465,0.21580183,0.30698567
19.569713,0.00481302,0.04089000,0.08953677,0.14652708,0.21687410,0.30845455
19.573716,0.00483622,0.04110022,0.09000270,0.14728033,0.21796169,0.30994375
19.577718,0.00485977,0.04131357,0.09047554,0.14804462,0.21906486,0.31145359
19.581721,0.00488368,0.04153012,0.09095541,0.14882012,0.22018389,0.31298440
19.585724,0.00490794,0.04174992,0.09144244,0.14960704,0.22131903,0.31453651
19.589726,0.00493258,0.04197303,0.09193677,0.15040557,0.22247057,0.31611027
19.593729,0.00495759,0.04219951,0.09243852,0.15121594,0.22363879,0.31770603
19.597732,0.00498298,0.04242943,0.09294784,0.15203835,0.22482398,0.31932413
19.601734,0.00500876,0.04266285,0.09346485,0.15287303,0.22602643,0.32096495
19.605737,0.00503494,0.04289983,0.09398972,0.15372019,0.22724644,0.32262886
19.609740,0.00506152,0.04314045,0.09452258,0.15458006,0.22848433,0.32431624
19.613742,0.00508851,0.04338477,0.09506359,0.15545289,0.22974042,0.32602747
19.617745,0.00511592,0.04363287,0.09561291,0.15633891,0.23101502,0.32776296
19.621748,0.00514376,0.04388481,0.09617069,0.15723837,0.23230848,0.32952311
19.625751,0.00517203,0.04414067,0.09673710,0.15815153,0.23362113,0.33130834
19.629753,0.00520075,0.04440053,0.09731230,0.15907865,0.23495333,0.33311906
19.633756,0.00522992,0.04466447,0.09789648,0.16001999,0.23630543,0.33495572
19.637759,0.00525955,0.04493257,0.09848980,0.16097583,0.23767779,0.33681876
19.641761,0.00528965,0.04520491,0.09909245,0.16194646,0.23907080,0.33870863
19.645764,0.00532023,0.04548158,0.09970463,0.16293215,0.24048485,0.34062579
19.649767,0.00535129,0.04576267,0.10032651,0.16393321,0.24192032,0.34257073
19.653769,0.00538286,0.04604827,0.10095830,0.16494994,0.24337762,0.34454391
19.657772,0.00541494,0.04633846,0.10160020,0.16598266,0.24485716,0.34654585
19.661775,0.00544753,0.04663335,0.10225243,0.16703168,0.24635938,0.34857704
19.665777,0.00548066,0.04693304,0.10291519,0.16809734,0.24788470,0.35063801
19.669780,0.00551432,0.04723762,0.10358871,0.16917997,0.24943358,0.35272928
19.673783,0.00554854,0.04754720,0.10427321,0.17027993,0.25100647,0.35485140
19.677785,0.00558333,0.04786189,0.10496893,0.17139756,0.25260385,0.35700492
19.681788,0.00561869,0.04818180,0.10567610,0.17253325,0.25422620,0.35919040
19.685791,0.00565464,0.04850704,0.10639498,0.17368735,0.25587400,0.36140844
19.689793,0.00569119,0.04883772,0.10712582,0.17486027,0.25754778,0.36365961
19.693796,0.00572835,0.04917397,0.10786888,0.17605241,0.25924804,0.36594453
19.697799,0.00576614,0.04951592,0.10862443,0.17726416,0.26097534,0.36826382
19.701801,0.00580458,0.04986368,0.10939275,0.17849595,0.26273020,0.37061812
19.705804,0.00584367,0.05021739,0.11017412,0.17974823,0.26451321,0.37300806
19.709807,0.00588343,0.05057719,0.11096883,0.18102142,0.26632493,0.37543432
19.713809,0.00592388,0.05094321,0.11177720,0.18231599,0.26816595,0.37789758
19.717812,0.00596503,0.05131561,0.11259952,0.18363242,0.27003690,0.38039853
19.721815,0.00600690,0.05169451,0.11343613,0.18497118,0.27193838,0.38293788
19.725817,0.00604950,0.05208009,0.11428734,0.18633278,0.27387105,0.38551637
19.729820,0.00609286,0.05247249,0.11515351,0.18771773,0.27583557,0.38813472
19.733823,0.00613698,0.05287189,0.11603499,0.18912656,0.27783260,0.39079371
19.737825,0.00618189,0.05327843,0.11693213,0.19055982,0.27986285,0.39349411
19.741828,0.00622761,0.05369231,0.11784531,0.19201806,0.28192703,0.39623672
19.745831,0.00627416,0.05411370,0.11877492,0.19350186,0.28402588,0.39902236
19.749833,0.00632155,0.05454277,0.11972136,0.19501183,0.28616014,0.40185185
19.753836,0.00636981,0.05497973,0.12068502,0.19654856,0.28833059,0.40472606
19.757839,0.00641895,0.05542476,0.12166634,0.19811269,0.29053802,0.40764584
19.761841,0.00646901,0.05587807,0.12266576,0.19970488,0.29278326,0.41061210
19.765844,0.00652000,0.05633987,0.12368372,0.20132579,0.29506714,0.41362574
19.769847,0.00657195,0.05681038,0.12472070,0.20297611,0.29739052,0.41668769
19.773849,0.00662488,0.05728981,0.12577716,0.20465656,0.29975430,0.41979891
19.777852,0.00667882,0.05777841,0.12685361,0.20636786,0.30215938,0.42296038
19.781855,0.00673379,0.05827640,0.12795056,0.20811078,0.30460669,0.42617308
19.785857,0.00678981,0.05878404,0.12906854,0.20988610,0.30709721,0.42943803
19.789860,0.00684693,0.05930157,0.13020810,0.21169463,0.30963192,0.43275628
19.793863,0.00690517,0.05982928,0.13136980,0.21353718,0.31221183,0.43612889
19.797865,0.00696455,0.06036742,0.13255424,0.21541462,0.31483800,0.43955693
19.801868,0.00702510,0.06091628,0.13376200,0.21732784,0.31751149,0.44304153
19.805871,0.00708687,0.06147616,0.13499373,0.21927774,0.32023342,0.44658382
19.809873,0.00714988,0.06204735,0.13625007,0.22126526,0.32300491,0.45018494
19.813876,0.00721417,0.06263018,0.13753168,0.22329139,0.32582713,0.45384608
19.817879,0.00727978,0.06322496,0.13883927,0.22535711,0.32870128,0.45756844
19.821881,0.00734673,0.06383204,0.14017354,0.22746347,0.33162860,0.46135325
19.825884,0.00741507,0.06445176,0.14153525,0.22961153,0.33461035,0.46520177
19.829887,0.00748484,0.06508449,0.14292515,0.23180240,0.33764784,0.46911527
19.833889,0.00755608,0.06573060,0.14434405,0.23403721,0.34074239,0.47309505
19.837892,0.00762884,0.06639049,0.14579278,0.23631715,0.34389539,0.47714244
19.841895,0.00770315,0.06706454,0.14727217,0.23864343,0.34710825,0.48125879
19.845897,0.00777907,0.06775320,0.14878313,0.24101729,0.35038242,0.48544547
19.849900,0.00785664,0.06845688,0.15032656,0.24344005,0.35371938,0.48970388
19.853903,0.00793591,0.06917605,0.15190341,0.24591303,0.35712068,0.49403545
